Specification,Costs Multiplier,Number of Offers,American OptionSetName,British OptionSetName,American Exploitability,British Exploitability,Difference (British - American) Exploitability,American Calculation Time,British Calculation Time,Difference (British - American) Calculation Time,American P Files,British P Files,Difference (British - American) P Files,American D Answers,British D Answers,Difference (British - American) D Answers,American P Offer,British P Offer,Difference (British - American) P Offer,American D Offer,British D Offer,Difference (British - American) D Offer,American Trial,British Trial,Difference (British - American) Trial,American P Win Probability,British P Win Probability,Difference (British - American) P Win Probability,American P Wealth,British P Wealth,Difference (British - American) P Wealth,American D Wealth,British D Wealth,Difference (British - American) D Wealth,American Total Wealth,British Total Wealth,Difference (British - American) Total Wealth,American Wealth Loss,British Wealth Loss,Difference (British - American) Wealth Loss,American P Welfare,British P Welfare,Difference (British - American) P Welfare,American D Welfare,British D Welfare,Difference (British - American) D Welfare,American Pre-Dispute Social Welfare Loss,British Pre-Dispute Social Welfare Loss,Difference (British - American) Pre-Dispute Social Welfare Loss,American Social Welfare Loss,British Social Welfare Loss,Difference (British - American) Social Welfare Loss,American Opportunity Cost,British Opportunity Cost,Difference (British - American) Opportunity Cost,American Harm Cost,British Harm Cost,Difference (British - American) Harm Cost,American Truly Liable Harm Cost,British Truly Liable Harm Cost,Difference (British - American) Truly Liable Harm Cost,American Truly Not Liable Harm Cost,British Truly Not Liable Harm Cost,Difference (British - American) Truly Not Liable Harm Cost,American Expenditures,British Expenditures,Difference (British - American) Expenditures,American Defendant Excess Net Monetary Burden,British Defendant Excess Net Monetary Burden,Difference (British - American) Defendant Excess Net Monetary Burden,American Plaintiff Net Recovery Shortfall,British Plaintiff Net Recovery Shortfall,Difference (British - American) Plaintiff Net Recovery Shortfall,American Value If Settled,British Value If Settled,Difference (British - American) Value If Settled,American No Suit,British No Suit,Difference (British - American) No Suit,American No Answer,British No Answer,Difference (British - American) No Answer,American Settles,British Settles,Difference (British - American) Settles,American P Abandons,British P Abandons,Difference (British - American) P Abandons,American D Defaults,British D Defaults,Difference (British - American) D Defaults,American Mutual Give-Up Probability Before 50/50 Allocation,British Mutual Give-Up Probability Before 50/50 Allocation,Difference (British - American) Mutual Give-Up Probability Before 50/50 Allocation,American P Loses,British P Loses,Difference (British - American) P Loses,American P Wins,British P Wins,Difference (British - American) P Wins,American Appropriation,British Appropriation,Difference (British - American) Appropriation,American Reaches Bargaining,British Reaches Bargaining,Difference (British - American) Reaches Bargaining,American Settlement Unconditional,British Settlement Unconditional,Difference (British - American) Settlement Unconditional,American Settlement Conditional on Reaching Bargaining,British Settlement Conditional on Reaching Bargaining,Difference (British - American) Settlement Conditional on Reaching Bargaining,American Real Litigation Costs,British Real Litigation Costs,Difference (British - American) Real Litigation Costs,American Liability Transfer to Plaintiff,British Liability Transfer to Plaintiff,Difference (British - American) Liability Transfer to Plaintiff,American Fee-Shifting Transfer to Plaintiff,British Fee-Shifting Transfer to Plaintiff,Difference (British - American) Fee-Shifting Transfer to Plaintiff,American Total Net Transfer to Plaintiff,British Total Net Transfer to Plaintiff,Difference (British - American) Total Net Transfer to Plaintiff,American Meritorious-Plaintiff Net Recovery Shortfall,British Meritorious-Plaintiff Net Recovery Shortfall,Difference (British - American) Meritorious-Plaintiff Net Recovery Shortfall,American Nonliable-Defendant Net Burden,British Nonliable-Defendant Net Burden,Difference (British - American) Nonliable-Defendant Net Burden,American Liable-Defendant Excess Net Burden Above Damages,British Liable-Defendant Excess Net Burden Above Damages,Difference (British - American) Liable-Defendant Excess Net Burden Above Damages,American Net Outcome Fidelity Loss,British Net Outcome Fidelity Loss,Difference (British - American) Net Outcome Fidelity Loss
Moderate symmetric risk aversion,1,15,Specification-ModerateRiskAversion__Cost-1__Fee-American__Offers-15,Specification-ModerateRiskAversion__Cost-1__Fee-British__Offers-15,3.9789999999999995E-13,-2.8419999999999999E-13,-0.0000000000006821,9,6,-3,1,0.71569000000000005,-0.28431,1,0.418848,-0.581152,0.49999300000000002,0.63519499999999995,0.135202,0.49999500000000002,0.33285199999999998,-0.167143,0.118738,0.036669,-0.082069,0.499996,0.50939100000000004,0.009395,10.3322,10.3804,0.0481999999999996,9.3322000000000003,9.4384099999999993,0.106209999999999,19.664400000000001,19.8188,0.154399999999999,0.335621,0.18118100000000001,-0.15444,1000.0700000000001,1000.0599999999999,-0.0100000000001046,999.29399999999998,999.29899999999998,0.0049999999999955,0,0,0,0.335621,0.18118100000000001,-0.15444,0,0,0,0,0,0,0,0,0,0,0,0,0.335621,0.18118100000000001,-0.15444,0.26993699999999998,0.18929599999999999,-0.080641,0.25922000000000001,0.21119299999999999,-0.048027,0.49999300000000002,0.5,0.000007,0,0.28431000000000001,0.28431,0,0.29684199999999999,0.296842,0.88126199999999999,0.123615,-0.757647,0,0.142834,0.142834,0,0.115729,0.115729,0,0,0,0.059369499999999999,0.017990200000000001,-0.0413793,0.059368600000000001,0.018678899999999998,-0.0406897,0,0,0,1,0.418848,-0.581152,0.881262,0.123615,-0.757647,0.881262,0.295130930552372,-0.586131069447628,0.335621,0.18118100000000001,-0.15444,0.499993431166,0.4930574,-0.006936031166,-0,0.00020661,0.00020661,0.499993431166,0.49326401,-0.006729421166,0.518446,0.422392,-0.096054,0.518437,0.341099,-0.177338,0.0214296,0.0374884,0.0160588,0.529157,0.400489,-0.128668
Moderate symmetric risk aversion,2,10,Specification-ModerateRiskAversion__Cost-2__Fee-American,Specification-ModerateRiskAversion__Cost-2__Fee-British,0,2.8419999999999999E-13,0.0000000000002842,2757,1908,-849,0.60758999999999996,0.71569000000000005,0.1081,0.15437699999999999,0.30368099999999998,0.149304,0.37753599999999998,0.49979000000000001,0.122254,0.050000000000000003,0.39802599999999999,0.348026,0.028485,0.003545,-0.02494,0.53145399999999998,0.432508,-0.098946,10.2995,10.331899999999999,0.0323999999999991,9.4548400000000008,9.3601299999999998,-0.094710000000001,19.754300000000001,19.6921,-0.0622000000000007,0.24568100000000001,0.30793799999999999,0.062257,1000.05,1000.0599999999999,0.0099999999999909,999.327,999.24000000000001,-0.0869999999999891,0,0,0,0.24568100000000001,0.30793799999999999,0.062257,0,0,0,0,0,0,0,0,0,0,0,0,0.24568100000000001,0.30793799999999999,0.062257,0.173233,0.232764,0.059531,0.26854699999999998,0.25419999999999998,-0.014347,0.050000000000000003,0.45000000000000001,0.4,0.39240999999999998,0.28431000000000001,-0.1081,0.45321299999999998,0.41200900000000001,-0.041204,0.089530200000000004,0.190913,0.1013828,0.018890465,0.0606877,0.041797235,0.017471765,0.0485352,0.031063435,0.00562073,0,-0.00562073,0.0133464,0.00201176,-0.01133464,0.0151383,0.0015332,-0.0136051,0,0,0,0.154377,0.303681,0.149304,0.0895302,0.190913,0.1013828,0.579945199090538,0.628662972000224,0.048717772909686,0.24568100000000001,0.30793799999999999,0.062257,0.490299575,0.54798825,0.057688675,0,-0.000287136,-0.000287136,0.490299575,0.547701114,0.057401539,0.537102,0.508407,-0.0286949999999999,0.328945,0.444457,0.115512,0.0175174,0.0210659,0.0035485,0.44178,0.486964,0.045184
Moderate symmetric risk aversion,4,10,Specification-ModerateRiskAversion__Cost-4__Fee-American,Specification-ModerateRiskAversion__Cost-4__Fee-British,5.6840000000000001E-14,2.2739999999999997E-13,0.0000000000001706,635,556,-79,0.28428999999999999,0.58576899999999998,0.301479,0.031194699999999999,0.103495,0.0723003,0.25348100000000001,0.352551,0.09907,0.16655800000000001,0.34336499999999998,0.176807,0.0009990000000000001,5.3959999999999998E-05,-0.00094504,0.70027799999999996,0.5,-0.200278,10.087199999999999,10.1663,0.0791000000000004,9.7223400000000009,9.4200700000000008,-0.30227,19.8095,19.586400000000001,-0.223099999999999,0.19048899999999999,0.41362300000000002,0.223134,1000.02,1000.03,0.0099999999999909,999.66499999999996,999.30700000000002,-0.357999999999947,0,0,0,0.19048899999999999,0.41362300000000002,0.223134,0,0,0,0,0,0,0,0,0,0,0,0,0.19048899999999999,0.41362300000000002,0.223134,0.0587996,0.191159,0.1323594,0.42589100000000002,0.36985299999999999,-0.056038,0.19502700000000001,0.34999999999999998,0.154973,0.71570999999999996,0.41423100000000002,-0.301479,0.25309500000000001,0.48227399999999998,0.229179,0.0189467,0.094040899999999997,0.0750942,0.0103926,0.00681329,-0.00357931,0.000856517,0.00258656,0.001730043,0,0,0,0.00029938000000000002,2.6979100000000001E-05,-0.0002724009,0.00069950000000000003,2.6979E-05,-0.000672521,0,0,0,0.0311947,0.103495,0.0723003,0.0189467,0.0940409,0.0750942,0.607369200537271,0.9086516256824,0.301282425145129,0.19048899999999999,0.41362300000000002,0.223134,0.2583461350609,0.517801854,0.2594557189391,0,-0.00000000012,-0.00000000012,0.2583461350609,0.51780185388,0.2594557188191,0.851792,0.739715,-0.112077,0.11564,0.380245,0.264605,0.0019583,0.0020683,0.00011,0.4846906,0.561012,0.0763213999999999
Polarized continuous merits,0.25,10,Specification-PolarizedContinuousMerits__Cost-0.25__Fee-American,Specification-PolarizedContinuousMerits__Cost-0.25__Fee-British,0,3.5529999999999999E-15,0.0000000000000036,257,325,68,1,1,0,1,1,0,0.74962399999999996,0.65588900000000006,-0.0937349999999999,0.25038100000000002,0.34411399999999998,0.093733,0.55573600000000001,0.35324499999999998,-0.202491,0.499996,0.49999700000000002,0.000001,10.441700000000001,10.449299999999999,0.0075999999999983,9.4416600000000006,9.4492499999999993,0.0075899999999987,19.883299999999998,19.898499999999999,0.0152000000000001,0.11668000000000001,0.101493,-0.015187,10.441700000000001,10.449299999999999,0.0075999999999983,9.4416600000000006,9.4492499999999993,0.0075899999999987,0,0,0,0.11668000000000001,0.101493,-0.015187,0,0,0,0,0,0,0,0,0,0,0,0,0.11668000000000001,0.101493,-0.015187,0.15573000000000001,0.150784,-0.004946,0.14068,0.132604,-0.008076,0.50000599999999995,0.50000299999999998,-0.000003,0,0,0,0,0,0,0.44426399999999999,0.64675499999999997,0.202491,0,0,0,0,0,0,0,0,0,0.27787000000000001,0.176624,-0.101246,0.277866,0.176622,-0.101244,0,0,0,1,1,0,0.444264,0.646755,0.202491,0.444264,0.646755,0.202491,0.11668000000000001,0.101493,-0.015187,0.500000665584,0.500001440265,0.000000774681,-0,-0.00000015,-0.00000015,0.500000665584,0.500001290265,0.0000006246809999,0.28136,0.265208,-0.016152,0.281361,0.265209,-0.0161520000000001,0.030098,0.0363594,0.0062614,0.29641,0.283388,-0.013022
Polarized continuous merits,0.5,10,Specification-PolarizedContinuousMerits__Cost-0.5__Fee-American,Specification-PolarizedContinuousMerits__Cost-0.5__Fee-British,8.8820000000000011E-16,-1.7760000000000001E-15,-0.0000000000000027,342,486,144,0.77736000000000005,0.77736000000000005,0,0.45335799999999998,0.482373,0.029015,0.84228800000000004,0.62937600000000005,-0.212912,0.053464600000000001,0.10413699999999999,0.0506724,0.45335799999999998,0.28312399999999999,-0.170234,0.41726999999999997,0.57262400000000002,0.155354,10.4209,10.4191,-0.0017999999999994,9.4188200000000002,9.4439600000000006,0.0251400000000004,19.839700000000001,19.863099999999999,0.0233999999999988,0.16030700000000001,0.13694899999999999,-0.023358,10.4209,10.4191,-0.0017999999999994,9.4188200000000002,9.4439600000000006,0.0251400000000004,0,0,0,0.16030700000000001,0.13694899999999999,-0.023358,0,0,0,0,0,0,0,0,0,0,0,0,0.16030700000000001,0.13694899999999999,-0.023358,0.165932,0.15851799999999999,-0.007414,0.14530599999999999,0.14322499999999999,-0.002081,,0.177423,,0.22264,0.22264,0,0.32400200000000001,0.294987,-0.029015,0,0.19924900000000001,0.199249,0,0,0,0,0,0,0,0,0,0.264185,0.121001,-0.143184,0.18917200000000001,0.16212399999999999,-0.027048,0,0,0,0.453358,0.482373,0.029015,0,0.199249,0.199249,0,0.413060017869989,0.413060017869989,0.16030700000000001,0.13694899999999999,-0.023358,0.513174,0.492462355327,-0.020711644673,-0,0.00616845,0.00616845,0.513174,0.498630805327,-0.014543194673,0.290613,0.28645,-0.004163,0.294034,0.247222,-0.046812,0.0378305,0.0698137,0.0319832,0.311238,0.301743,-0.009495
Polarized continuous merits,1,10,Specification-PolarizedContinuousMerits__Cost-1__Fee-American,Specification-PolarizedContinuousMerits__Cost-1__Fee-British,1.7760000000000001E-15,5.3290000000000004E-15,0.0000000000000036,305,491,186,0.67320999999999998,0.67320999999999998,0,0.27034799999999998,0.245089,-0.025259,0.63439500000000004,0.58702799999999999,-0.047367,0.050000000000000003,0.050000000000000003,0,0.193492,0.125916,-0.067576,0.49999399999999999,0.43290899999999999,-0.067085,10.3734,10.3933,0.0198999999999998,9.4269700000000007,9.4311500000000006,0.0041799999999999,19.8004,19.8245,0.0241000000000007,0.19958100000000001,0.17552000000000001,-0.024061,10.3734,10.3933,0.0198999999999998,9.4269700000000007,9.4311500000000006,0.0041799999999999,0,0,0,0.19958100000000001,0.17552000000000001,-0.024061,0,0,0,0,0,0,0,0,0,0,0,0,0.19958100000000001,0.17552000000000001,-0.024061,0.158388,0.15665299999999999,-0.001735,0.18074299999999999,0.16461000000000001,-0.016133,0.050000000000000003,0.050000000000000003,0,0.32679000000000002,0.32679000000000002,0,0.402862,0.42812099999999997,0.025259,0.076856099999999997,0.083264500000000005,0.0064084,0,0.0044374635,0.0044374635,0,0.0314711435,0.0314711435,0,0.00046708699999999998,0.000467087,0.096747299999999994,0.071405899999999994,-0.0253414,0.096744899999999995,0.054510299999999998,-0.0422346,0,0,0,0.270348,0.245089,-0.025259,0.0768561,0.0832645,0.0064084,0.284285809401216,0.339731689304702,0.055445879903486,0.19958100000000001,0.17552000000000001,-0.024061,0.503449705,0.5182656685,0.0148159635,-0,-0.00506868,-0.00506868,0.503449705,0.5131969885,0.0097472835,0.361486,0.329221,-0.032265,0.278831,0.267192,-0.011639,0.0379447,0.0461135,0.0081688,0.339131,0.321263,-0.017868
Polarized continuous merits,2,10,Specification-PolarizedContinuousMerits__Cost-2__Fee-American,Specification-PolarizedContinuousMerits__Cost-2__Fee-British,-8.8820000000000011E-16,1.7760000000000001E-15,0.0000000000000027,392,361,-31,0.58226999999999995,0.58226999999999995,0,0.130798,0.13486000000000001,0.004062,0.51464299999999996,0.56198999999999999,0.047347,0.050000000000000003,0.050000000000000003,0,0.077547000000000005,0.041882000000000003,-0.035665,0.50477799999999995,0.56382699999999997,0.059049,10.295299999999999,10.3024,0.0071000000000012,9.4442199999999996,9.4573699999999992,0.0131499999999996,19.739599999999999,19.759699999999999,0.0200999999999993,0.26044899999999999,0.24026800000000001,-0.020181,10.295299999999999,10.3024,0.0071000000000012,9.4442199999999996,9.4573699999999992,0.0131499999999996,0,0,0,0.26044899999999999,0.24026800000000001,-0.020181,0,0,0,0,0,0,0,0,0,0,0,0,0.26044899999999999,0.24026800000000001,-0.020181,0.145926,0.14189499999999999,-0.004031,0.24330199999999999,0.23730999999999999,-0.005992,0.050000000000000003,0.050000000000000003,0,0.41772999999999999,0.41772999999999999,0,0.45147199999999998,0.44740999999999997,-0.004062,0.053251100000000003,0.0388381,-0.014413,0,0.04070167,0.04070167,0,0.01343837,0.01343837,0,0.0054605399999999998,0.00546054,0.038403100000000003,0.018267800000000001,-0.0201353,0.039144199999999997,0.023614300000000001,-0.0155299,0,0,0,0.130798,0.13486,0.004062,0.0532511,0.0388381,-0.014413,0.407124726677778,0.287988284146522,-0.119136442531256,0.26044899999999999,0.24026800000000001,-0.020181,0.493278755,0.486404575,-0.00687418,0,0.0032079,0.0032079,0.493278755,0.489612475,-0.00366628,0.486605,0.474621,-0.011984,0.262236,0.241932,-0.020304,0.0296159,0.0418584,0.0122425,0.389228,0.379205,-0.010023
Polarized continuous merits,4,10,Specification-PolarizedContinuousMerits__Cost-4__Fee-American,Specification-PolarizedContinuousMerits__Cost-4__Fee-British,5.3290000000000004E-15,-3.5529999999999999E-15,-0.0000000000000089,314,288,-26,0.58226999999999995,0.5,-0.08227,0.090602100000000005,0.051922000000000003,-0.0386801,0.30033599999999999,0.347551,0.047215,0.14999999999999999,0.050000000000000003,-0.1,0.0092479999999999993,0.006868,-0.00238,0.54386299999999999,0.63686299999999996,0.093,10.158799999999999,10.1539,-0.0048999999999992,9.4264100000000006,9.5066900000000008,0.0802800000000001,19.5852,19.660599999999999,0.0753999999999984,0.414821,0.339395,-0.075426,10.158799999999999,10.1539,-0.0048999999999992,9.4264100000000006,9.5066900000000008,0.0802800000000001,0,0,0,0.414821,0.339395,-0.075426,0,0,0,0,0,0,0,0,0,0,0,0,0.414821,0.339395,-0.075426,0.15374499999999999,0.10962,-0.044125,0.35483399999999998,0.361564,0.00673,0.14999999999999999,0.050000000000000003,-0.1,0.41772999999999999,0.5,0.08227,0.49166799999999999,0.44807799999999998,-0.04359,0.065685400000000005,0.027372199999999999,-0.0383132,0.00853686,0.01572608,0.00718922,0.00713204,0.00195579,-0.00517625,0.0030129000000000002,0.0017745599999999999,-0.00123834,0.0042182799999999996,0.0024939699999999999,-0.00172431,0.0050296000000000004,0.0043739,-0.0006557,0,0,0,0.0906021,0.051922,-0.0386801,0.0656854,0.0273722,-0.0383132,0.724987610662446,0.527179230384038,-0.197808380278408,0.414821,0.339395,-0.075426,0.51368245,0.4557763,-0.05790615,0,0.002255916,0.002255916,0.51368245,0.458032216,-0.055650234,0.709668,0.723128,0.01346,0.294129,0.203665,-0.090464,0.0133615,0.0155744,0.0022129,0.508579,0.471184,-0.037395
Truth-conditioned latent merits,0.25,10,Specification-TruthConditionedLatentMerits__Cost-0.25__Fee-American,Specification-TruthConditionedLatentMerits__Cost-0.25__Fee-British,1.7760000000000001E-15,8.8820000000000011E-16,-0.0000000000000009,290,260,-30,1,1,0,1,1,0,0.87236599999999997,0.78053899999999998,-0.091827,0.12762899999999999,0.21945100000000001,0.091822,0.82758200000000004,0.62476500000000001,-0.202817,0.49999100000000002,0.49999300000000002,0.000002,10.4315,10.4391,0.0076000000000001,9.4314800000000005,9.4390800000000006,0.0076000000000001,19.8629,19.8781,0.0152000000000001,0.137069,0.12185699999999999,-0.015212,10.4315,10.4391,0.0076000000000001,9.4314800000000005,9.4390800000000006,0.0076000000000001,0,0,0,0.137069,0.12185699999999999,-0.015212,0,0,0,0,0,0,0,0,0,0,0,0,0.137069,0.12185699999999999,-0.015212,0.16708000000000001,0.162164,-0.004916,0.14344100000000001,0.127634,-0.015807,0.49998599999999999,0.49998700000000001,0.000001,0,0,0,0,0,0,0.17241799999999999,0.37523499999999999,0.202817,0,0,0,0,0,0,0,0,0,0.413798,0.31238700000000003,-0.101411,0.41378399999999999,0.31237799999999999,-0.101406,0,0,0,1,1,0,0.172418,0.375235,0.202817,0.172418,0.375235,0.202817,0.137069,0.12185699999999999,-0.015212,0.499990586148,0.499990621945,0.000000035797,-0,-0.000000675,-0.000000675,0.499990586148,0.499989946945,-0.000000639203,0.286887,0.255272,-0.031615,0.286878,0.255263,-0.031615,0.0472783,0.0690618,0.0217835,0.310521,0.289798,-0.020723
Truth-conditioned latent merits,0.5,10,Specification-TruthConditionedLatentMerits__Cost-0.5__Fee-American,Specification-TruthConditionedLatentMerits__Cost-0.5__Fee-British,1.7760000000000001E-15,-2.6650000000000001E-15,-0.0000000000000044,352,349,-3,0.81171000000000004,0.81171000000000004,0,0.62476500000000001,0.52029300000000001,-0.104472,0.85698600000000003,0.71556799999999998,-0.141418,0.143012,0.050000000000000003,-0.093012,0.62476500000000001,0.41878399999999999,-0.205981,0.49999300000000002,0.499996,0.000003,10.3916,10.413600000000001,0.0220000000000002,9.4069599999999998,9.4236900000000006,0.0167300000000008,19.798500000000001,19.837299999999999,0.0387999999999984,0.20144999999999999,0.162718,-0.038732,10.3916,10.413600000000001,0.0220000000000002,9.4069599999999998,9.4236900000000006,0.0167300000000008,0,0,0,0.20144999999999999,0.162718,-0.038732,0,0,0,0,0,0,0,0,0,0,0,0,0.20144999999999999,0.162718,-0.038732,0.18180199999999999,0.17011100000000001,-0.011691,0.16059100000000001,0.133599,-0.026992,,0.050000000000000003,,0.18829000000000001,0.18829000000000001,0,0.186945,0.29141699999999998,0.104472,0,0.10151,0.10151,0,0,0,0,0,0,0,0,0,0.31238700000000003,0.209394,-0.102993,0.31237799999999999,0.20938999999999999,-0.102988,0,0,0,0.624765,0.520293,-0.104472,0,0.10151,0.10151,0,0.195101606210347,0.195101606210347,0.20144999999999999,0.162718,-0.038732,0.499323,0.5058825,0.0065595,-0,-0.0000006,-0.0000006,0.499323,0.5058819,0.0065589,0.321189,0.267202,-0.053987,0.294538,0.251022,-0.043516,0.0690618,0.0891969,0.0201351,0.342393,0.30371,-0.038683
Truth-conditioned latent merits,1,10,Specification-TruthConditionedLatentMerits__Cost-1__Fee-American,Specification-TruthConditionedLatentMerits__Cost-1__Fee-British,-1.7760000000000001E-15,0,0.0000000000000018,273,371,98,0.70494999999999997,0.70494999999999997,0,0.32482100000000003,0.32836100000000001,0.00354,0.82250999999999996,0.55567599999999995,-0.266834,0.084534100000000001,0.050000000000000003,-0.0345341,0.32482100000000003,0.19369600000000001,-0.131125,0.42428700000000003,0.54442400000000002,0.120137,10.3635,10.362,-0.0015000000000001,9.3846100000000003,9.4249200000000002,0.0403099999999998,19.748100000000001,19.786899999999999,0.0387999999999984,0.25191200000000002,0.21310499999999999,-0.038807,10.3635,10.362,-0.0015000000000001,9.3846100000000003,9.4249200000000002,0.0403099999999998,0,0,0,0.25191200000000002,0.21310499999999999,-0.038807,0,0,0,0,0,0,0,0,0,0,0,0,0.25191200000000002,0.21310499999999999,-0.038807,0.18729299999999999,0.169932,-0.017361,0.17638400000000001,0.17166699999999999,-0.004717,,0.050000000000000003,,0.29504999999999998,0.29504999999999998,0,0.38012899999999999,0.37658900000000001,-0.00354,0,0.131684,0.131684,0,0,0,0,0.00298099,0.00298099,0,0,0,0.187004,0.088243299999999997,-0.0987607,0.137817,0.10545300000000001,-0.032364,0,0,0,0.324821,0.328361,0.00354,0,0.131684,0.131684,0,0.401034227572702,0.401034227572702,0.25191200000000002,0.21310499999999999,-0.038807,0.517946,0.49160719,-0.02633881,-0,0.00516291,0.00516291,0.517946,0.4967701,-0.0211759,0.352775,0.34334,-0.009435,0.320959,0.249471,-0.071488,0.0536223,0.0903896,0.0367673,0.363677,0.341599,-0.022078
Truth-conditioned latent merits,2,10,Specification-TruthConditionedLatentMerits__Cost-2__Fee-American,Specification-TruthConditionedLatentMerits__Cost-2__Fee-British,5.3290000000000004E-15,8.8820000000000011E-16,-0.0000000000000044,380,306,-74,0.70494999999999997,0.631297,-0.073653,0.24255499999999999,0.200961,-0.041594,0.39502900000000002,0.48938999999999999,0.094361,0.050000000000000003,0.050000000000000003,0,0.109058,0.061476000000000003,-0.047582,0.49999700000000002,0.57477599999999995,0.0747789999999999,10.279400000000001,10.2818,0.0023999999999997,9.3709199999999999,9.4316399999999998,0.0607199999999999,19.650300000000001,19.7134,0.0630999999999986,0.349686,0.28656300000000001,-0.063123,10.279400000000001,10.2818,0.0023999999999997,9.3709199999999999,9.4316399999999998,0.0607199999999999,0,0,0,0.349686,0.28656300000000001,-0.063123,0,0,0,0,0,0,0,0,0,0,0,0,0.349686,0.28656300000000001,-0.063123,0.193608,0.161796,-0.031812,0.23930799999999999,0.23864299999999999,-0.000665,0.050000000000000003,0.050000000000000003,0,0.29504999999999998,0.368703,0.073653,0.462395,0.430336,-0.032059,0.13349800000000001,0.083200899999999994,-0.0502971,0,0.041999275,0.041999275,0,0.014284575,0.014284575,0,0.0044213500000000001,0.00442135,0.0545292,0.0261412,-0.028388,0.054528399999999998,0.035335100000000001,-0.0191933,0,0,0,0.242555,0.200961,-0.041594,0.133498,0.0832009,-0.0502971,0.550382387499742,0.414015157169799,-0.136367230329943,0.349686,0.28656300000000001,-0.063123,0.5235983,0.48411572,-0.0394825799999999,-0,0.00551634,0.00551634,0.5235983,0.48963206,-0.03396624,0.478624,0.477295,-0.001329,0.343715,0.257553,-0.086162,0.0434954,0.066036,0.0225406,0.432916,0.400439,-0.032477
Truth-conditioned latent merits,4,10,Specification-TruthConditionedLatentMerits__Cost-4__Fee-American,Specification-TruthConditionedLatentMerits__Cost-4__Fee-British,8.8820000000000011E-16,4.4410000000000002E-15,0.0000000000000036,311,258,-53,0.60074000000000005,0.49998999999999999,-0.10075,0.11111,0.065984399999999999,-0.0451256,0.29913800000000001,0.35325000000000001,0.054112,0.14999999999999999,0.050000000000000003,-0.1,0.012062,0.0095530000000000007,-0.002509,0.541265,0.61760300000000001,0.076338,10.1493,10.1411,-0.0082000000000004,9.4090900000000008,9.5078499999999995,0.0987599999999986,19.558399999999999,19.649000000000001,0.090600000000002,0.44158500000000001,0.35104800000000003,-0.090537,10.1493,10.1411,-0.0082000000000004,9.4090900000000008,9.5078499999999995,0.0987599999999986,0,0,0,0.44158500000000001,0.35104800000000003,-0.090537,0,0,0,0,0,0,0,0,0,0,0,0,0.44158500000000001,0.35104800000000003,-0.090537,0.165017,0.11060399999999999,-0.054413,0.35524499999999998,0.36507699999999998,0.009832,0.14999999999999999,0.050000000000000003,-0.1,0.39926,0.50000999999999995,0.10075,0.48963000000000001,0.434006,-0.055624,0.079963500000000007,0.034741800000000003,-0.0452217,0.010228565,0.019198875,0.00897031,0.008855965,0.002490465,-0.0063655,0.0036101699999999998,0.0021449500000000001,-0.00146522,0.0055334900000000003,0.0036531100000000002,-0.00188038,0.0065290000000000001,0.0059001000000000001,-0.0006289,0,0,0,0.11111,0.0659844,-0.0451256,0.0799635,0.0347418,-0.0452217,0.719678696786968,0.526515358175569,-0.193163338611399,0.44158500000000001,0.35104800000000003,-0.090537,0.51700949,0.444133655,-0.0728758349999999,0,0.002696388,0.002696388,0.51700949,0.446830043,-0.070179447,0.710503,0.730167,0.019664,0.311985,0.198786,-0.113199,0.0180431,0.0224186,0.0043755,0.520262,0.475681,-0.044581
