Specification,Costs Multiplier,Number of Offers,American OptionSetName,British OptionSetName,American Exploitability,British Exploitability,Difference (British - American) Exploitability,American Calculation Time,British Calculation Time,Difference (British - American) Calculation Time,American P Files,British P Files,Difference (British - American) P Files,American D Answers,British D Answers,Difference (British - American) D Answers,American P Offer,British P Offer,Difference (British - American) P Offer,American D Offer,British D Offer,Difference (British - American) D Offer,American Trial,British Trial,Difference (British - American) Trial,American P Win Probability,British P Win Probability,Difference (British - American) P Win Probability,American P Wealth,British P Wealth,Difference (British - American) P Wealth,American D Wealth,British D Wealth,Difference (British - American) D Wealth,American Total Wealth,British Total Wealth,Difference (British - American) Total Wealth,American Wealth Loss,British Wealth Loss,Difference (British - American) Wealth Loss,American P Welfare,British P Welfare,Difference (British - American) P Welfare,American D Welfare,British D Welfare,Difference (British - American) D Welfare,American Pre-Dispute Social Welfare Loss,British Pre-Dispute Social Welfare Loss,Difference (British - American) Pre-Dispute Social Welfare Loss,American Social Welfare Loss,British Social Welfare Loss,Difference (British - American) Social Welfare Loss,American Opportunity Cost,British Opportunity Cost,Difference (British - American) Opportunity Cost,American Harm Cost,British Harm Cost,Difference (British - American) Harm Cost,American Truly Liable Harm Cost,British Truly Liable Harm Cost,Difference (British - American) Truly Liable Harm Cost,American Truly Not Liable Harm Cost,British Truly Not Liable Harm Cost,Difference (British - American) Truly Not Liable Harm Cost,American Expenditures,British Expenditures,Difference (British - American) Expenditures,American Defendant Excess Net Monetary Burden,British Defendant Excess Net Monetary Burden,Difference (British - American) Defendant Excess Net Monetary Burden,American Plaintiff Net Recovery Shortfall,British Plaintiff Net Recovery Shortfall,Difference (British - American) Plaintiff Net Recovery Shortfall,American Value If Settled,British Value If Settled,Difference (British - American) Value If Settled,American No Suit,British No Suit,Difference (British - American) No Suit,American No Answer,British No Answer,Difference (British - American) No Answer,American Settles,British Settles,Difference (British - American) Settles,American P Abandons,British P Abandons,Difference (British - American) P Abandons,American D Defaults,British D Defaults,Difference (British - American) D Defaults,American Mutual Give-Up Probability Before 50/50 Allocation,British Mutual Give-Up Probability Before 50/50 Allocation,Difference (British - American) Mutual Give-Up Probability Before 50/50 Allocation,American P Loses,British P Loses,Difference (British - American) P Loses,American P Wins,British P Wins,Difference (British - American) P Wins,American Appropriation,British Appropriation,Difference (British - American) Appropriation,American Reaches Bargaining,British Reaches Bargaining,Difference (British - American) Reaches Bargaining,American Settlement Unconditional,British Settlement Unconditional,Difference (British - American) Settlement Unconditional,American Settlement Conditional on Reaching Bargaining,British Settlement Conditional on Reaching Bargaining,Difference (British - American) Settlement Conditional on Reaching Bargaining,American Real Litigation Costs,British Real Litigation Costs,Difference (British - American) Real Litigation Costs,American Liability Transfer to Plaintiff,British Liability Transfer to Plaintiff,Difference (British - American) Liability Transfer to Plaintiff,American Fee-Shifting Transfer to Plaintiff,British Fee-Shifting Transfer to Plaintiff,Difference (British - American) Fee-Shifting Transfer to Plaintiff,American Total Net Transfer to Plaintiff,British Total Net Transfer to Plaintiff,Difference (British - American) Total Net Transfer to Plaintiff,American Meritorious-Plaintiff Net Recovery Shortfall,British Meritorious-Plaintiff Net Recovery Shortfall,Difference (British - American) Meritorious-Plaintiff Net Recovery Shortfall,American Nonliable-Defendant Net Burden,British Nonliable-Defendant Net Burden,Difference (British - American) Nonliable-Defendant Net Burden,American Liable-Defendant Excess Net Burden Above Damages,British Liable-Defendant Excess Net Burden Above Damages,Difference (British - American) Liable-Defendant Excess Net Burden Above Damages,American Net Outcome Fidelity Loss,British Net Outcome Fidelity Loss,Difference (British - American) Net Outcome Fidelity Loss
Moderate symmetric risk aversion,2,10,Specification-ModerateRiskAversion__Cost-2__Fee-American,Specification-ModerateRiskAversion__Cost-2__Fee-British,0,2.8419999999999999E-13,0.0000000000002842,3,3,0,0.60758999999999996,0.71569000000000005,0.1081,0.15437699999999999,0.30368099999999998,0.149304,0.37753599999999998,0.49979000000000001,0.122254,0.050000000000000003,0.39802599999999999,0.348026,0.028485,0.003545,-0.02494,0.53145399999999998,0.432508,-0.098946,10.2995,10.331899999999999,0.0323999999999991,9.4548400000000008,9.3601299999999998,-0.094710000000001,19.754300000000001,19.6921,-0.0622000000000007,0.24568100000000001,0.30793799999999999,0.062257,1000.05,1000.0599999999999,0.0099999999999909,999.327,999.24000000000001,-0.0869999999999891,0,0,0,0.24568100000000001,0.30793799999999999,0.062257,0,0,0,0,0,0,0,0,0,0,0,0,0.24568100000000001,0.30793799999999999,0.062257,0.173233,0.232764,0.059531,0.26854699999999998,0.25419999999999998,-0.014347,0.050000000000000003,0.45000000000000001,0.4,0.39240999999999998,0.28431000000000001,-0.1081,0.45321299999999998,0.41200900000000001,-0.041204,0.089530200000000004,0.190913,0.1013828,0.018890465,0.0606877,0.041797235,0.017471765,0.0485352,0.031063435,0.00562073,0,-0.00562073,0.0133464,0.00201176,-0.01133464,0.0151383,0.0015332,-0.0136051,0,0,0,0.154377,0.303681,0.149304,0.0895302,0.190913,0.1013828,0.579945199090538,0.628662972000224,0.048717772909686,0.24568100000000001,0.30793799999999999,0.062257,0.490299575,0.54798825,0.057688675,0,-0.000287136,-0.000287136,0.490299575,0.547701114,0.057401539,0.537102,0.508407,-0.0286949999999999,0.328945,0.444457,0.115512,0.0175174,0.0210659,0.0035485,0.44178,0.486964,0.045184
Moderate symmetric risk aversion,4,10,Specification-ModerateRiskAversion__Cost-4__Fee-American,Specification-ModerateRiskAversion__Cost-4__Fee-British,5.6840000000000001E-14,2.2739999999999997E-13,0.0000000000001706,3,4,1,0.28428999999999999,0.58576899999999998,0.301479,0.031194699999999999,0.103495,0.0723003,0.25348100000000001,0.352551,0.09907,0.16655800000000001,0.34336499999999998,0.176807,0.0009990000000000001,5.3959999999999998E-05,-0.00094504,0.70027799999999996,0.5,-0.200278,10.087199999999999,10.1663,0.0791000000000004,9.7223400000000009,9.4200700000000008,-0.30227,19.8095,19.586400000000001,-0.223099999999999,0.19048899999999999,0.41362300000000002,0.223134,1000.02,1000.03,0.0099999999999909,999.66499999999996,999.30700000000002,-0.357999999999947,0,0,0,0.19048899999999999,0.41362300000000002,0.223134,0,0,0,0,0,0,0,0,0,0,0,0,0.19048899999999999,0.41362300000000002,0.223134,0.0587996,0.191159,0.1323594,0.42589100000000002,0.36985299999999999,-0.056038,0.19502700000000001,0.34999999999999998,0.154973,0.71570999999999996,0.41423100000000002,-0.301479,0.25309500000000001,0.48227399999999998,0.229179,0.0189467,0.094040899999999997,0.0750942,0.0103926,0.00681329,-0.00357931,0.000856517,0.00258656,0.001730043,0,0,0,0.00029938000000000002,2.6979100000000001E-05,-0.0002724009,0.00069950000000000003,2.6979E-05,-0.000672521,0,0,0,0.0311947,0.103495,0.0723003,0.0189467,0.0940409,0.0750942,0.607369200537271,0.9086516256824,0.301282425145129,0.19048899999999999,0.41362300000000002,0.223134,0.2583461350609,0.517801854,0.2594557189391,0,-0.00000000012,-0.00000000012,0.2583461350609,0.51780185388,0.2594557188191,0.851792,0.739715,-0.112077,0.11564,0.380245,0.264605,0.0019583,0.0020683,0.00011,0.4846906,0.561012,0.0763213999999999
Polarized continuous merits plus moderate risk aversion,0.25,10,Specification-PolarizedContinuousMeritsModerateRiskAversion__Cost-0.25__Fee-American,Specification-PolarizedContinuousMeritsModerateRiskAversion__Cost-0.25__Fee-British,5.6840000000000001E-14,-1.1369999999999999E-13,-0.0000000000001705,385,1921,1536,1,1,0,1,1,0,0.52814899999999998,0.54113500000000003,0.0129860000000001,0.44630300000000001,0.46709299999999998,0.02079,0.26713700000000001,0.18363399999999999,-0.083503,0.499996,0.49999399999999999,-0.000002,10.4457,10.4573,0.0115999999999996,9.4593000000000007,9.4539399999999993,-0.0053600000000014,19.905000000000001,19.911200000000001,0.0061999999999998,0.095035300000000003,0.088772500000000004,-0.0062628,1000.08,1000.08,0,999.41700000000003,999.375,-0.04200000000003,0,0,0,0.095035300000000003,0.088772500000000004,-0.0062628,0,0,0,0,0,0,0,0,0,0,0,0,0.095035300000000003,0.088772500000000004,-0.0062628,0.149176,0.145456,-0.00372,0.14885399999999999,0.13472799999999999,-0.014126,0.49069600000000002,0.50205299999999997,0.011357,0,0,0,0,0,0,0.73286300000000004,0.81636600000000004,0.083503,0,0,0,0,0,0,0,0,0,0.13356999999999999,0.0918181,-0.0417519,0.13356799999999999,0.0918157,-0.0417523,0,0,0,1,1,0,0.732863,0.816366,0.083503,0.732863,0.816366,0.083503,0.095035300000000003,0.088772500000000004,-0.0062628,0.493180942648,0.501674699398,0.00849375675,-0,-0.00000018,-0.00000018,0.493180942648,0.501674519398,0.00849357675,0.297708,0.269456,-0.028252,0.284068,0.272806,-0.011262,0.0142834,0.0181066,0.0038232,0.29803,0.280184,-0.017846
Polarized continuous merits plus moderate risk aversion,0.5,10,Specification-PolarizedContinuousMeritsModerateRiskAversion__Cost-0.5__Fee-American,Specification-PolarizedContinuousMeritsModerateRiskAversion__Cost-0.5__Fee-British,0,-1.1369999999999999E-13,-0.0000000000001137,1383,3471,2088,0.89071999999999996,0.77736000000000005,-0.11336,0.78151099999999996,0.45335799999999998,-0.328153,0.558585,0.58669400000000005,0.0281090000000001,0.447741,0.22259100000000001,-0.22515,0.15816,0.086083999999999994,-0.072076,0.50201700000000005,0.49999700000000002,-0.00202,10.4206,10.4427,0.0221,9.4302700000000002,9.4520900000000001,0.02182,19.850899999999999,19.8948,0.0439000000000007,0.149141,0.105216,-0.043925,1000.0700000000001,1000.0700000000001,0,999.351,999.32600000000002,-0.0249999999999773,0,0,0,0.149141,0.105216,-0.043925,0,0,0,0,0,0,0,0,0,0,0,0,0.149141,0.105216,-0.043925,0.16234000000000001,0.13914299999999999,-0.023197,0.15604899999999999,0.13558100000000001,-0.020468,0.51873400000000003,0.33363999999999999,-0.185094,0.10928,0.22264,0.11336,0.109209,0.32400200000000001,0.214793,0.530393,0.25986500000000001,-0.270528,0.0574468,0.053705405,-0.003741395,0.0355101,0.053702805,0.018192705,0,0.0098584099999999997,0.00985841,0.078761300000000006,0.043042299999999999,-0.035719,0.079399200000000003,0.043041700000000002,-0.0363575,0,0,0,0.781511,0.453358,-0.328153,0.530393,0.259865,-0.270528,0.678676307819084,0.573200428800198,-0.105475879018886,0.149141,0.105216,-0.043925,0.499251182462,0.5074478636,0.008196681138,0,-0.00000009,-0.00000009,0.499251182462,0.5074477736,0.008196591138,0.312098,0.271161,-0.040937,0.295736,0.253686,-0.04205,0.0289434,0.0246004,-0.004343,0.318389,0.274724,-0.043665
Polarized continuous merits plus moderate risk aversion,1,10,Specification-PolarizedContinuousMeritsModerateRiskAversion__Cost-1__Fee-American,Specification-PolarizedContinuousMeritsModerateRiskAversion__Cost-1__Fee-British,0,1.7050000000000001E-13,0.0000000000001705,8465,1474,-6991,0.67320999999999998,0.67320999999999998,0,0.21190400000000001,0.27034799999999998,0.058444,0.41217700000000002,0.59097599999999995,0.178799,0.050000000000000003,0.31134899999999999,0.261349,0.079390000000000002,0.014873000000000001,-0.064517,0.51230200000000004,0.40926499999999999,-0.103037,10.401400000000001,10.422700000000001,0.0213000000000001,9.4420099999999998,9.4313099999999999,-0.0106999999999999,19.843399999999999,19.853999999999999,0.0106000000000002,0.156584,0.14599599999999999,-0.010588,1000.0700000000001,1000.0700000000001,0,999.32799999999997,999.32000000000005,-0.0079999999999245,0,0,0,0.156584,0.14599599999999999,-0.010588,0,0,0,0,0,0,0,0,0,0,0,0,0.156584,0.14599599999999999,-0.010588,0.14215,0.14996899999999999,0.007819,0.167685,0.158808,-0.008877,0.050000000000000003,0.45000000000000001,0.4,0.32679000000000002,0.32679000000000002,0,0.46130599999999999,0.402862,-0.058444,0.126525,0.093431500000000001,-0.0330935,0,0.0863189,0.0863189,0.00598916,0.0757248,0.06973564,0,0,0,0.038718200000000001,0.00878607,-0.02993213,0.040671499999999999,0.0060870999999999998,-0.0345844,0,0,0,0.211904,0.270348,0.058444,0.126525,0.0934315,-0.0330935,0.597086416490486,0.34559715625786,-0.251489260232626,0.156584,0.14599599999999999,-0.010588,0.51429291,0.526718075,0.012425165,0,-0.000809691,-0.000809691,0.51429291,0.525908384,0.011615474,0.33537,0.317617,-0.017753,0.267561,0.280462,0.012901,0.0167387,0.0194756,0.0027369,0.309835,0.308777,-0.001058
Polarized continuous merits plus moderate risk aversion,2,10,Specification-PolarizedContinuousMeritsModerateRiskAversion__Cost-2__Fee-American,Specification-PolarizedContinuousMeritsModerateRiskAversion__Cost-2__Fee-British,6.8209999999999999E-13,1.7050000000000001E-13,-0.0000000000005116,6559,2560,-3999,0.55903400000000003,0.672705,0.113671,0.103589,0.244724,0.141135,0.355402,0.49332700000000002,0.137925,0.050000000000000003,0.376606,0.326606,0.014873000000000001,0.002013,-0.01286,0.59073900000000001,0.446573,-0.144166,10.3063,10.3271,0.0207999999999995,9.4860000000000007,9.3964599999999994,-0.0895400000000013,19.792300000000001,19.723600000000001,-0.0686999999999998,0.20771100000000001,0.27643699999999999,0.068726,1000.05,1000.0599999999999,0.0099999999999909,999.37599999999998,999.29200000000003,-0.0839999999999463,0,0,0,0.20771100000000001,0.27643699999999999,0.068726,0,0,0,0,0,0,0,0,0,0,0,0,0.20771100000000001,0.27643699999999999,0.068726,0.117053,0.17478399999999999,0.057731,0.240402,0.22966700000000001,-0.010735,0.050000000000000003,0.45000000000000001,0.4,0.44096600000000002,0.327295,-0.113671,0.45544499999999999,0.427981,-0.027464,0.061030000000000001,0.14824399999999999,0.087214,0.01650788,0.0604134,0.04390552,0.01117724,0.034054,0.02287676,0.0048497599999999998,0,-0.00484976,0.0060871199999999997,0.0011139399999999999,-0.00497318,0.0087863000000000004,0.0008989,-0.0078874,0,0,0,0.103589,0.244724,0.141135,0.06103,0.148244,0.087214,0.589155219183504,0.605759958156944,0.0166047389734399,0.20771100000000001,0.27643699999999999,0.068726,0.47846004,0.5296437,0.0511836600000001,0,-0.000129024,-0.000129024,0.47846004,0.529514676,0.051054636,0.480803,0.459333,-0.02147,0.22274,0.333722,0.110982,0.0113652,0.0158461,0.0044809,0.357455,0.404451,0.046996
Polarized continuous merits plus moderate risk aversion,4,10,Specification-PolarizedContinuousMeritsModerateRiskAversion__Cost-4__Fee-American,Specification-PolarizedContinuousMeritsModerateRiskAversion__Cost-4__Fee-British,1.7050000000000001E-13,3.9789999999999995E-13,0.0000000000002274,619,495,-124,0.41772999999999999,0.5,0.08227,0.0246316,0.064589499999999994,0.0399579,0.218891,0.35212100000000002,0.13323,0.168853,0.34016800000000003,0.171315,0.00067299999999999999,2.8010000000000001E-05,-0.00064499,0.66022700000000001,0.5,-0.160227,10.1462,10.1569,0.0106999999999999,9.5875699999999995,9.5043600000000001,-0.0832099999999993,19.733799999999999,19.661200000000001,-0.0725999999999978,0.26622400000000002,0.338787,0.072563,1000.03,1000.04,0.0099999999999909,999.50599999999997,999.40899999999999,-0.09699999999998,0,0,0,0.26622400000000002,0.338787,0.072563,0,0,0,0,0,0,0,0,0,0,0,0,0.26622400000000002,0.338787,0.072563,0.071235400000000004,0.10645,0.0352146,0.37220399999999998,0.36291099999999998,-0.009293,0.17125000000000001,0.34999999999999998,0.17875,0.58226999999999995,0.5,-0.08227,0.393098,0.43541000000000002,0.042312,0.017010500000000001,0.057444299999999997,0.0404338,0.00615783,0.00577503,-0.0003828,0.000790788,0.00134222,0.000551432,0,0,0,0.00022851999999999999,1.40026E-05,-0.0002145174,0.000444,1.4003E-05,-0.000429997,0,0,0,0.0246316,0.0645895,0.0399579,0.0170105,0.0574443,0.0404338,0.690596631968691,0.889375208044651,0.19877857607596,0.26622400000000002,0.338787,0.072563,0.397245836125,0.456871728,0.059625891875,0,0.00000000048,0.00000000048,0.397245836125,0.45687172848,0.059625892355,0.744409,0.725823,-0.018586,0.141025,0.211704,0.070679,0.0014461,0.001195,-0.0002511,0.4434394,0.469361,0.0259216
Polarized continuous merits,0.25,10,Specification-PolarizedContinuousMerits__Cost-0.25__Fee-American,Specification-PolarizedContinuousMerits__Cost-0.25__Fee-British,0,3.5529999999999999E-15,0.0000000000000036,3,3,0,1,1,0,1,1,0,0.74962399999999996,0.65588900000000006,-0.0937349999999999,0.25038100000000002,0.34411399999999998,0.093733,0.55573600000000001,0.35324499999999998,-0.202491,0.499996,0.49999700000000002,0.000001,10.441700000000001,10.449299999999999,0.0075999999999983,9.4416600000000006,9.4492499999999993,0.0075899999999987,19.883299999999998,19.898499999999999,0.0152000000000001,0.11668000000000001,0.101493,-0.015187,10.441700000000001,10.449299999999999,0.0075999999999983,9.4416600000000006,9.4492499999999993,0.0075899999999987,0,0,0,0.11668000000000001,0.101493,-0.015187,0,0,0,0,0,0,0,0,0,0,0,0,0.11668000000000001,0.101493,-0.015187,0.15573000000000001,0.150784,-0.004946,0.14068,0.132604,-0.008076,0.50000599999999995,0.50000299999999998,-0.000003,0,0,0,0,0,0,0.44426399999999999,0.64675499999999997,0.202491,0,0,0,0,0,0,0,0,0,0.27787000000000001,0.176624,-0.101246,0.277866,0.176622,-0.101244,0,0,0,1,1,0,0.444264,0.646755,0.202491,0.444264,0.646755,0.202491,0.11668000000000001,0.101493,-0.015187,0.500000665584,0.500001440265,0.000000774681,-0,-0.00000015,-0.00000015,0.500000665584,0.500001290265,0.0000006246809999,0.28136,0.265208,-0.016152,0.281361,0.265209,-0.0161520000000001,0.030098,0.0363594,0.0062614,0.29641,0.283388,-0.013022
Polarized continuous merits,0.5,10,Specification-PolarizedContinuousMerits__Cost-0.5__Fee-American,Specification-PolarizedContinuousMerits__Cost-0.5__Fee-British,8.8820000000000011E-16,-1.7760000000000001E-15,-0.0000000000000027,3,3,0,0.77736000000000005,0.77736000000000005,0,0.45335799999999998,0.482373,0.029015,0.84228800000000004,0.62937600000000005,-0.212912,0.053464600000000001,0.10413699999999999,0.0506724,0.45335799999999998,0.28312399999999999,-0.170234,0.41726999999999997,0.57262400000000002,0.155354,10.4209,10.4191,-0.0017999999999994,9.4188200000000002,9.4439600000000006,0.0251400000000004,19.839700000000001,19.863099999999999,0.0233999999999988,0.16030700000000001,0.13694899999999999,-0.023358,10.4209,10.4191,-0.0017999999999994,9.4188200000000002,9.4439600000000006,0.0251400000000004,0,0,0,0.16030700000000001,0.13694899999999999,-0.023358,0,0,0,0,0,0,0,0,0,0,0,0,0.16030700000000001,0.13694899999999999,-0.023358,0.165932,0.15851799999999999,-0.007414,0.14530599999999999,0.14322499999999999,-0.002081,,0.177423,,0.22264,0.22264,0,0.32400200000000001,0.294987,-0.029015,0,0.19924900000000001,0.199249,0,0,0,0,0,0,0,0,0,0.264185,0.121001,-0.143184,0.18917200000000001,0.16212399999999999,-0.027048,0,0,0,0.453358,0.482373,0.029015,0,0.199249,0.199249,0,0.413060017869989,0.413060017869989,0.16030700000000001,0.13694899999999999,-0.023358,0.513174,0.492462355327,-0.020711644673,-0,0.00616845,0.00616845,0.513174,0.498630805327,-0.014543194673,0.290613,0.28645,-0.004163,0.294034,0.247222,-0.046812,0.0378305,0.0698137,0.0319832,0.311238,0.301743,-0.009495
Polarized continuous merits,1,10,Specification-PolarizedContinuousMerits__Cost-1__Fee-American,Specification-PolarizedContinuousMerits__Cost-1__Fee-British,1.7760000000000001E-15,5.3290000000000004E-15,0.0000000000000036,3,3,0,0.67320999999999998,0.67320999999999998,0,0.27034799999999998,0.245089,-0.025259,0.63439500000000004,0.58702799999999999,-0.047367,0.050000000000000003,0.050000000000000003,0,0.193492,0.125916,-0.067576,0.49999399999999999,0.43290899999999999,-0.067085,10.3734,10.3933,0.0198999999999998,9.4269700000000007,9.4311500000000006,0.0041799999999999,19.8004,19.8245,0.0241000000000007,0.19958100000000001,0.17552000000000001,-0.024061,10.3734,10.3933,0.0198999999999998,9.4269700000000007,9.4311500000000006,0.0041799999999999,0,0,0,0.19958100000000001,0.17552000000000001,-0.024061,0,0,0,0,0,0,0,0,0,0,0,0,0.19958100000000001,0.17552000000000001,-0.024061,0.158388,0.15665299999999999,-0.001735,0.18074299999999999,0.16461000000000001,-0.016133,0.050000000000000003,0.050000000000000003,0,0.32679000000000002,0.32679000000000002,0,0.402862,0.42812099999999997,0.025259,0.076856099999999997,0.083264500000000005,0.0064084,0,0.0044374635,0.0044374635,0,0.0314711435,0.0314711435,0,0.00046708699999999998,0.000467087,0.096747299999999994,0.071405899999999994,-0.0253414,0.096744899999999995,0.054510299999999998,-0.0422346,0,0,0,0.270348,0.245089,-0.025259,0.0768561,0.0832645,0.0064084,0.284285809401216,0.339731689304702,0.055445879903486,0.19958100000000001,0.17552000000000001,-0.024061,0.503449705,0.5182656685,0.0148159635,-0,-0.00506868,-0.00506868,0.503449705,0.5131969885,0.0097472835,0.361486,0.329221,-0.032265,0.278831,0.267192,-0.011639,0.0379447,0.0461135,0.0081688,0.339131,0.321263,-0.017868
Polarized continuous merits,2,10,Specification-PolarizedContinuousMerits__Cost-2__Fee-American,Specification-PolarizedContinuousMerits__Cost-2__Fee-British,-8.8820000000000011E-16,1.7760000000000001E-15,0.0000000000000027,3,3,0,0.58226999999999995,0.58226999999999995,0,0.130798,0.13486000000000001,0.004062,0.51464299999999996,0.56198999999999999,0.047347,0.050000000000000003,0.050000000000000003,0,0.077547000000000005,0.041882000000000003,-0.035665,0.50477799999999995,0.56382699999999997,0.059049,10.295299999999999,10.3024,0.0071000000000012,9.4442199999999996,9.4573699999999992,0.0131499999999996,19.739599999999999,19.759699999999999,0.0200999999999993,0.26044899999999999,0.24026800000000001,-0.020181,10.295299999999999,10.3024,0.0071000000000012,9.4442199999999996,9.4573699999999992,0.0131499999999996,0,0,0,0.26044899999999999,0.24026800000000001,-0.020181,0,0,0,0,0,0,0,0,0,0,0,0,0.26044899999999999,0.24026800000000001,-0.020181,0.145926,0.14189499999999999,-0.004031,0.24330199999999999,0.23730999999999999,-0.005992,0.050000000000000003,0.050000000000000003,0,0.41772999999999999,0.41772999999999999,0,0.45147199999999998,0.44740999999999997,-0.004062,0.053251100000000003,0.0388381,-0.014413,0,0.04070167,0.04070167,0,0.01343837,0.01343837,0,0.0054605399999999998,0.00546054,0.038403100000000003,0.018267800000000001,-0.0201353,0.039144199999999997,0.023614300000000001,-0.0155299,0,0,0,0.130798,0.13486,0.004062,0.0532511,0.0388381,-0.014413,0.407124726677778,0.287988284146522,-0.119136442531256,0.26044899999999999,0.24026800000000001,-0.020181,0.493278755,0.486404575,-0.00687418,0,0.0032079,0.0032079,0.493278755,0.489612475,-0.00366628,0.486605,0.474621,-0.011984,0.262236,0.241932,-0.020304,0.0296159,0.0418584,0.0122425,0.389228,0.379205,-0.010023
Polarized continuous merits,4,10,Specification-PolarizedContinuousMerits__Cost-4__Fee-American,Specification-PolarizedContinuousMerits__Cost-4__Fee-British,5.3290000000000004E-15,-3.5529999999999999E-15,-0.0000000000000089,3,3,0,0.58226999999999995,0.5,-0.08227,0.090602100000000005,0.051922000000000003,-0.0386801,0.30033599999999999,0.347551,0.047215,0.14999999999999999,0.050000000000000003,-0.1,0.0092479999999999993,0.006868,-0.00238,0.54386299999999999,0.63686299999999996,0.093,10.158799999999999,10.1539,-0.0048999999999992,9.4264100000000006,9.5066900000000008,0.0802800000000001,19.5852,19.660599999999999,0.0753999999999984,0.414821,0.339395,-0.075426,10.158799999999999,10.1539,-0.0048999999999992,9.4264100000000006,9.5066900000000008,0.0802800000000001,0,0,0,0.414821,0.339395,-0.075426,0,0,0,0,0,0,0,0,0,0,0,0,0.414821,0.339395,-0.075426,0.15374499999999999,0.10962,-0.044125,0.35483399999999998,0.361564,0.00673,0.14999999999999999,0.050000000000000003,-0.1,0.41772999999999999,0.5,0.08227,0.49166799999999999,0.44807799999999998,-0.04359,0.065685400000000005,0.027372199999999999,-0.0383132,0.00853686,0.01572608,0.00718922,0.00713204,0.00195579,-0.00517625,0.0030129000000000002,0.0017745599999999999,-0.00123834,0.0042182799999999996,0.0024939699999999999,-0.00172431,0.0050296000000000004,0.0043739,-0.0006557,0,0,0,0.0906021,0.051922,-0.0386801,0.0656854,0.0273722,-0.0383132,0.724987610662446,0.527179230384038,-0.197808380278408,0.414821,0.339395,-0.075426,0.51368245,0.4557763,-0.05790615,0,0.002255916,0.002255916,0.51368245,0.458032216,-0.055650234,0.709668,0.723128,0.01346,0.294129,0.203665,-0.090464,0.0133615,0.0155744,0.0022129,0.508579,0.471184,-0.037395
Truth-conditioned latent merits plus moderate risk aversion,0.25,10,Specification-TruthConditionedLatentMeritsModerateRiskAversion__Cost-0.25__Fee-American,Specification-TruthConditionedLatentMeritsModerateRiskAversion__Cost-0.25__Fee-British,4.5469999999999997E-13,-1.1369999999999999E-13,-0.0000000000005684,1717,1195,-522,1,1,0,1,1,0,0.56775399999999998,0.56349400000000005,-0.0042599999999999,0.44860899999999998,0.45251599999999997,0.003907,0.34015600000000001,0.201989,-0.138167,0.44984299999999999,0.50429999999999997,0.054457,10.456200000000001,10.459300000000001,0.0030999999999999,9.4433299999999996,9.4505199999999991,0.0071899999999996,19.8995,19.9099,0.0104000000000006,0.100512,0.090149199999999999,-0.0103628,1000.08,1000.08,0,999.42499999999995,999.38099999999997,-0.0439999999999827,0,0,0,0.100512,0.090149199999999999,-0.0103628,0,0,0,0,0,0,0,0,0,0,0,0,0.100512,0.090149199999999999,-0.0103628,0.17236899999999999,0.14977399999999999,-0.022595,0.15274799999999999,0.13322200000000001,-0.019526,0.49141899999999999,0.51292599999999999,0.021507,0,0,0,0,0,0,0.51567300000000005,0.68660699999999997,0.170934,0.0441828,0.0611681,0.0169853,0.0999885,0.0502364,-0.0497521,0,0,0,0.187139,0.10012600000000001,-0.087013,0.15301699999999999,0.101863,-0.051154,0,0,0,1,1,0,0.515673,0.686607,0.170934,0.515673,0.686607,0.170934,0.100512,0.090149199999999999,-0.0103628,0.506417009987,0.504277982082,-0.002139027905,-0,0.000130275,0.000130275,0.506417009987,0.504408257082,-0.002008752905,0.305502,0.26645,-0.039052,0.320907,0.275144,-0.045763,0.0238248,0.0243999,0.0005751,0.325117,0.282996,-0.042121
Truth-conditioned latent merits plus moderate risk aversion,0.5,10,Specification-TruthConditionedLatentMeritsModerateRiskAversion__Cost-0.5__Fee-American,Specification-TruthConditionedLatentMeritsModerateRiskAversion__Cost-0.5__Fee-British,2.8419999999999999E-13,1.7050000000000001E-13,-0.0000000000001137,1514,4146,2632,1,0.81171000000000004,-0.18829,1,0.52029300000000001,-0.479707,0.48991800000000002,0.61186799999999997,0.12195,0.56147999999999998,0.22162799999999999,-0.339852,0.115666,0.109058,-0.006608,0.42621799999999999,0.49999700000000002,0.073779,10.4361,10.4392,0.0030999999999999,9.3965099999999993,9.4445499999999996,0.0480400000000003,19.832699999999999,19.883700000000001,0.0510000000000019,0.16735,0.116259,-0.051091,1000.09,1000.0700000000001,-0.0199999999999818,999.428,999.30799999999999,-0.120000000000005,0,0,0,0.16735,0.116259,-0.051091,0,0,0,0,0,0,0,0,0,0,0,0,0.16735,0.116259,-0.051091,0.20877100000000001,0.14099200000000001,-0.067779,0.18289900000000001,0.130691,-0.052208,0.53205999999999998,0.34614099999999998,-0.185919,0,0.18829000000000001,0.18829,0,0.29141699999999998,0.291417,0.88433399999999995,0.28152700000000003,-0.602807,0,0.06485475,0.06485475,0,0.06485395,0.06485395,0,0.012910100000000001,0.0129101,0.066366999999999995,0.0545292,-0.0118378,0.049298799999999997,0.054528399999999998,0.0052296,0,0,0,1,0.520293,-0.479707,0.884334,0.281527,-0.602807,0.884334,0.541093191720819,-0.343240808279181,0.16735,0.116259,-0.051091,0.51981754804,0.508247387307,-0.011570160733,-0,-0.00000012,-0.00000012,0.51981754804,0.508247267307,-0.011570280733,0.365805,0.261386,-0.104419,0.408009,0.249935,-0.158074,0.0095252,0.0320439,0.0225187,0.39167,0.271683,-0.119987
