Costs Multiplier,Fee Regime,Number of Offers,Baseline Specification,Comparison Specification,Baseline OptionSetName,Comparison OptionSetName,Baseline Exploitability,Comparison Exploitability,Difference (Comparison - Baseline) Exploitability,Baseline Calculation Time,Comparison Calculation Time,Difference (Comparison - Baseline) Calculation Time,Baseline P Files,Comparison P Files,Difference (Comparison - Baseline) P Files,Baseline D Answers,Comparison D Answers,Difference (Comparison - Baseline) D Answers,Baseline P Offer,Comparison P Offer,Difference (Comparison - Baseline) P Offer,Baseline D Offer,Comparison D Offer,Difference (Comparison - Baseline) D Offer,Baseline Trial,Comparison Trial,Difference (Comparison - Baseline) Trial,Baseline P Win Probability,Comparison P Win Probability,Difference (Comparison - Baseline) P Win Probability,Baseline P Wealth,Comparison P Wealth,Difference (Comparison - Baseline) P Wealth,Baseline D Wealth,Comparison D Wealth,Difference (Comparison - Baseline) D Wealth,Baseline Total Wealth,Comparison Total Wealth,Difference (Comparison - Baseline) Total Wealth,Baseline Wealth Loss,Comparison Wealth Loss,Difference (Comparison - Baseline) Wealth Loss,Baseline P Welfare,Comparison P Welfare,Difference (Comparison - Baseline) P Welfare,Baseline D Welfare,Comparison D Welfare,Difference (Comparison - Baseline) D Welfare,Baseline Pre-Dispute Social Welfare Loss,Comparison Pre-Dispute Social Welfare Loss,Difference (Comparison - Baseline) Pre-Dispute Social Welfare Loss,Baseline Social Welfare Loss,Comparison Social Welfare Loss,Difference (Comparison - Baseline) Social Welfare Loss,Baseline Opportunity Cost,Comparison Opportunity Cost,Difference (Comparison - Baseline) Opportunity Cost,Baseline Harm Cost,Comparison Harm Cost,Difference (Comparison - Baseline) Harm Cost,Baseline Truly Liable Harm Cost,Comparison Truly Liable Harm Cost,Difference (Comparison - Baseline) Truly Liable Harm Cost,Baseline Truly Not Liable Harm Cost,Comparison Truly Not Liable Harm Cost,Difference (Comparison - Baseline) Truly Not Liable Harm Cost,Baseline Expenditures,Comparison Expenditures,Difference (Comparison - Baseline) Expenditures,Baseline Defendant Excess Net Monetary Burden,Comparison Defendant Excess Net Monetary Burden,Difference (Comparison - Baseline) Defendant Excess Net Monetary Burden,Baseline Plaintiff Net Recovery Shortfall,Comparison Plaintiff Net Recovery Shortfall,Difference (Comparison - Baseline) Plaintiff Net Recovery Shortfall,Baseline Value If Settled,Comparison Value If Settled,Difference (Comparison - Baseline) Value If Settled,Baseline No Suit,Comparison No Suit,Difference (Comparison - Baseline) No Suit,Baseline No Answer,Comparison No Answer,Difference (Comparison - Baseline) No Answer,Baseline Settles,Comparison Settles,Difference (Comparison - Baseline) Settles,Baseline P Abandons,Comparison P Abandons,Difference (Comparison - Baseline) P Abandons,Baseline D Defaults,Comparison D Defaults,Difference (Comparison - Baseline) D Defaults,Baseline Mutual Give-Up Probability Before 50/50 Allocation,Comparison Mutual Give-Up Probability Before 50/50 Allocation,Difference (Comparison - Baseline) Mutual Give-Up Probability Before 50/50 Allocation,Baseline P Loses,Comparison P Loses,Difference (Comparison - Baseline) P Loses,Baseline P Wins,Comparison P Wins,Difference (Comparison - Baseline) P Wins,Baseline Appropriation,Comparison Appropriation,Difference (Comparison - Baseline) Appropriation,Baseline Reaches Bargaining,Comparison Reaches Bargaining,Difference (Comparison - Baseline) Reaches Bargaining,Baseline Settlement Unconditional,Comparison Settlement Unconditional,Difference (Comparison - Baseline) Settlement Unconditional,Baseline Settlement Conditional on Reaching Bargaining,Comparison Settlement Conditional on Reaching Bargaining,Difference (Comparison - Baseline) Settlement Conditional on Reaching Bargaining,Baseline Real Litigation Costs,Comparison Real Litigation Costs,Difference (Comparison - Baseline) Real Litigation Costs,Baseline Liability Transfer to Plaintiff,Comparison Liability Transfer to Plaintiff,Difference (Comparison - Baseline) Liability Transfer to Plaintiff,Baseline Fee-Shifting Transfer to Plaintiff,Comparison Fee-Shifting Transfer to Plaintiff,Difference (Comparison - Baseline) Fee-Shifting Transfer to Plaintiff,Baseline Total Net Transfer to Plaintiff,Comparison Total Net Transfer to Plaintiff,Difference (Comparison - Baseline) Total Net Transfer to Plaintiff,Baseline Meritorious-Plaintiff Net Recovery Shortfall,Comparison Meritorious-Plaintiff Net Recovery Shortfall,Difference (Comparison - Baseline) Meritorious-Plaintiff Net Recovery Shortfall,Baseline Nonliable-Defendant Net Burden,Comparison Nonliable-Defendant Net Burden,Difference (Comparison - Baseline) Nonliable-Defendant Net Burden,Baseline Liable-Defendant Excess Net Burden Above Damages,Comparison Liable-Defendant Excess Net Burden Above Damages,Difference (Comparison - Baseline) Liable-Defendant Excess Net Burden Above Damages,Baseline Net Outcome Fidelity Loss,Comparison Net Outcome Fidelity Loss,Difference (Comparison - Baseline) Net Outcome Fidelity Loss
0.25,American,10,Baseline,Polarized continuous merits,Specification-Baseline__Cost-0.25__Fee-American,Specification-PolarizedContinuousMerits__Cost-0.25__Fee-American,-8.8820000000000011E-16,0,0.0000000000000009,286,257,-29,1,1,0,1,1,0,0.87759500000000001,0.74962399999999996,-0.127971,0.122403,0.25038100000000002,0.127978,0.83921100000000004,0.55573600000000001,-0.283475,0.49999199999999999,0.499996,0.000004,10.430999999999999,10.441700000000001,0.0107000000000017,9.4310399999999994,9.4416600000000006,0.0106200000000012,19.862100000000002,19.883299999999998,0.0211999999999968,0.13794100000000001,0.11668000000000001,-0.021261,10.430999999999999,10.441700000000001,0.0107000000000017,9.4310399999999994,9.4416600000000006,0.0106200000000012,0,0,0,0.13794100000000001,0.11668000000000001,-0.021261,0,0,0,0,0,0,0,0,0,0,0,0,0.13794100000000001,0.11668000000000001,-0.021261,0.203185,0.15573000000000001,-0.047455,0.18159400000000001,0.14068,-0.040914,0.49999300000000002,0.50000599999999995,0.0000129999999999,0,0,0,0,0,0,0.16078899999999999,0.44426399999999999,0.283475,0,0,0,0,0,0,0,0,0,0.41961199999999999,0.27787000000000001,-0.141742,0.419599,0.277866,-0.141733,0,0,0,1,1,0,0.160789,0.444264,0.283475,0.160789,0.444264,0.283475,0.13794100000000001,0.11668000000000001,-0.021261,0.499992374477,0.500000665584,0.000008291107,-0,-0,0,0.499992374477,0.500000665584,0.000008291107,0.363193,0.28136,-0.081833,0.363183,0.281361,-0.081822,0.0431818,0.030098,-0.0130838,0.384779,0.29641,-0.088369
0.25,American,10,Baseline,Truth-conditioned latent merits,Specification-Baseline__Cost-0.25__Fee-American,Specification-TruthConditionedLatentMerits__Cost-0.25__Fee-American,-8.8820000000000011E-16,1.7760000000000001E-15,0.0000000000000027,286,290,4,1,1,0,1,1,0,0.87759500000000001,0.87236599999999997,-0.005229,0.122403,0.12762899999999999,0.005226,0.83921100000000004,0.82758200000000004,-0.011629,0.49999199999999999,0.49999100000000002,-0.000001,10.430999999999999,10.4315,0.0005000000000006,9.4310399999999994,9.4314800000000005,0.0004400000000011,19.862100000000002,19.8629,0.0007999999999981,0.13794100000000001,0.137069,-0.000872,10.430999999999999,10.4315,0.0005000000000006,9.4310399999999994,9.4314800000000005,0.0004400000000011,0,0,0,0.13794100000000001,0.137069,-0.000872,0,0,0,0,0,0,0,0,0,0,0,0,0.13794100000000001,0.137069,-0.000872,0.203185,0.16708000000000001,-0.036105,0.18159400000000001,0.14344100000000001,-0.038153,0.49999300000000002,0.49998599999999999,-0.000007,0,0,0,0,0,0,0.16078899999999999,0.17241799999999999,0.011629,0,0,0,0,0,0,0,0,0,0.41961199999999999,0.413798,-0.005814,0.419599,0.41378399999999999,-0.005815,0,0,0,1,1,0,0.160789,0.172418,0.011629,0.160789,0.172418,0.011629,0.13794100000000001,0.137069,-0.000872,0.499992374477,0.499990586148,-0.000001788329,-0,-0,0,0.499992374477,0.499990586148,-0.000001788329,0.363193,0.286887,-0.076306,0.363183,0.286878,-0.076305,0.0431818,0.0472783,0.0040965,0.384779,0.310521,-0.074258
0.25,British,10,Baseline,All litigation costs avoidable at bargaining,Specification-Baseline__Cost-0.25__Fee-British,Specification-AllCostsAvoidable__Cost-0.25__Fee-British,0,-1.7760000000000001E-15,-0.0000000000000018,224,250,26,1,1,0,1,1,0,0.78968300000000002,0.78968300000000002,0,0.210309,0.210309,0,0.64523799999999998,0.64523799999999998,0,0.49999399999999999,0.49999399999999999,0,10.4383,10.451599999999999,0.0132999999999992,9.4383099999999995,9.4516200000000001,0.0133100000000006,19.8766,19.903199999999998,0.0265999999999984,0.123393,0.096785700000000002,-0.0266073,10.4383,10.451599999999999,0.0132999999999992,9.4383099999999995,9.4516200000000001,0.0133100000000006,0,0,0,0.123393,0.096785700000000002,-0.0266073,0,0,0,0,0,0,0,0,0,0,0,0,0.123393,0.096785700000000002,-0.0266073,0.20179,0.19513800000000001,-0.006652,0.169736,0.16308400000000001,-0.006652,0.49998900000000002,0.49998900000000002,0,0,0,0,0,0,0,0.35476200000000002,0.35476200000000002,0,0,0,0,0,0,0,0,0,0,0.32262299999999999,0.32262299999999999,0,0.32261499999999999,0.32261499999999999,0,0,0,0,1,1,0,0.354762,0.354762,0,0.354762,0.354762,0,0.123393,0.096785700000000002,-0.0266073,0.499992097618,0.499992097618,0,-0.0000006,-0.0000006,0,0.499991497618,0.499991497618,0,0.339476,0.326173,-0.013303,0.339465,0.326161,-0.013304,0.0641123,0.0641123,0,0.371526,0.358222,-0.013304
0.25,British,10,Baseline,All litigation costs sunk before bargaining,Specification-Baseline__Cost-0.25__Fee-British,Specification-AllCostsSunk__Cost-0.25__Fee-British,0,-6.2170000000000006E-15,-0.0000000000000062,224,211,-13,1,0.91954999999999998,-0.08045,1,0.74184600000000001,-0.258154,0.78968300000000002,0.84305799999999997,0.053375,0.210309,0.134551,-0.075758,0.64523799999999998,0.74184600000000001,0.096608,0.49999399999999999,0.45111000000000001,-0.048884,10.4383,10.438000000000001,-0.0002999999999993,9.4383099999999995,9.4374400000000005,-0.000869999999999,19.8766,19.875399999999999,-0.0012000000000008,0.123393,0.12460499999999999,0.001212,10.4383,10.438000000000001,-0.0002999999999993,9.4383099999999995,9.4374400000000005,-0.000869999999999,0,0,0,0.123393,0.12460499999999999,0.001212,0,0,0,0,0,0,0,0,0,0,0,0,0.123393,0.12460499999999999,0.001212,0.20179,0.19911000000000001,-0.00268,0.169736,0.16603299999999999,-0.003703,0.49998900000000002,,,0,0.080449999999999994,0.08045,0,0.177704,0.177704,0.35476200000000002,0,-0.354762,0,0,0,0,0,0,0,0,0,0.32262299999999999,0.407192,0.084569,0.32261499999999999,0.33465400000000001,0.012039,0,0,0,1,0.741846,-0.258154,0.354762,0,-0.354762,0.354762,0,-0.354762,0.123393,0.12460499999999999,0.001212,0.499992097618,0.512358,0.012365902382,-0.0000006,-0.00544035,-0.00543975,0.499991497618,0.50691765,0.006926152382,0.339476,0.332071,-0.007405,0.339465,0.332793,-0.006672,0.0641123,0.0654229,0.0013106,0.371526,0.365143,-0.006383
0.25,British,10,Baseline,Center-weighted continuous merits,Specification-Baseline__Cost-0.25__Fee-British,Specification-CenterWeightedContinuousMerits__Cost-0.25__Fee-British,0,1.7760000000000001E-15,0.0000000000000018,224,281,57,1,1,0,1,1,0,0.78968300000000002,0.89934800000000004,0.109665,0.210309,0.10065200000000001,-0.109657,0.64523799999999998,0.88758700000000001,0.242349,0.49999399999999999,0.49999399999999999,0,10.4383,10.4292,-0.0091000000000001,9.4383099999999995,9.4292200000000008,-0.0090899999999987,19.8766,19.8584,-0.0182000000000002,0.123393,0.141569,0.018176,10.4383,10.4292,-0.0091000000000001,9.4383099999999995,9.4292200000000008,-0.0090899999999987,0,0,0,0.123393,0.141569,0.018176,0,0,0,0,0,0,0,0,0,0,0,0,0.123393,0.141569,0.018176,0.20179,0.24904100000000001,0.047251,0.169736,0.20735000000000001,0.037614,0.49998900000000002,0.499998,0.000009,0,0,0,0,0,0,0.35476200000000002,0.112413,-0.242349,0,0,0,0,0,0,0,0,0,0.32262299999999999,0.44379800000000003,0.121175,0.32261499999999999,0.44378800000000002,0.121173,0,0,0,1,1,0,0.354762,0.112413,-0.242349,0.354762,0.112413,-0.242349,0.123393,0.141569,0.018176,0.499992097618,0.499994275174,0.000002177556,-0.0000006,-0.00000075,-0.00000015,0.499991497618,0.499993525174,0.000002027556,0.339476,0.414703,0.075227,0.339465,0.414693,0.075228,0.0641123,0.0833866,0.0192743,0.371526,0.456391,0.084865
0.25,British,10,Baseline,Direct binary-state signals,Specification-Baseline__Cost-0.25__Fee-British,Specification-DirectBinaryStateSignals__Cost-0.25__Fee-British,0,-8.8820000000000011E-16,-0.0000000000000009,224,231,7,1,1,0,1,1,0,0.78968300000000002,0.84567199999999998,0.055989,0.210309,0.15431900000000001,-0.05599,0.64523799999999998,0.76949299999999998,0.124255,0.49999399999999999,0.50000199999999995,0.000008,10.4383,10.4336,-0.0046999999999997,9.4383099999999995,9.4336500000000001,-0.0046599999999994,19.8766,19.8673,-0.0092999999999996,0.123393,0.132712,0.009319,10.4383,10.4336,-0.0046999999999997,9.4383099999999995,9.4336500000000001,-0.0046599999999994,0,0,0,0.123393,0.132712,0.009319,0,0,0,0,0,0,0,0,0,0,0,0,0.123393,0.132712,0.009319,0.20179,0.109125,-0.092665,0.169736,0.057261100000000002,-0.1124749,0.49998900000000002,0.49997999999999998,-0.000009,0,0,0,0,0,0,0.35476200000000002,0.23050699999999999,-0.124255,0,0,0,0,0,0,0,0,0,0.32262299999999999,0.384745,0.062122,0.32261499999999999,0.38474799999999998,0.062133,0,0,0,1,1,0,0.354762,0.230507,-0.124255,0.354762,0.230507,-0.124255,0.123393,0.132712,0.009319,0.499992097618,0.49999688986,0.000004792242,-0.0000006,0.000000225,0.000000825,0.499991497618,0.49999711486,0.000005617242,0.339476,0.114523,-0.224953,0.339465,0.114521,-0.224944,0.0641123,0.103728,0.0396157,0.371526,0.1663861,-0.2051399
0.25,British,10,Baseline,High noise,Specification-Baseline__Cost-0.25__Fee-British,Specification-HighNoise__Cost-0.25__Fee-British,0,8.8820000000000011E-16,0.0000000000000009,224,136,-88,1,1,0,1,1,0,0.78968300000000002,0.85807699999999998,0.068394,0.210309,0.14192099999999999,-0.068388,0.64523799999999998,1,0.354762,0.49999399999999999,0.49999700000000002,0.000003,10.4383,10.425000000000001,-0.0132999999999992,9.4383099999999995,9.4250000000000007,-0.0133099999999988,19.8766,19.850000000000001,-0.0265999999999984,0.123393,0.14999999999999999,0.026607,10.4383,10.425000000000001,-0.0132999999999992,9.4383099999999995,9.4250000000000007,-0.0133099999999988,0,0,0,0.123393,0.14999999999999999,0.026607,0,0,0,0,0,0,0,0,0,0,0,0,0.123393,0.14999999999999999,0.026607,0.20179,0.27248899999999998,0.070699,0.169736,0.22711100000000001,0.057375,0.49998900000000002,,,0,0,0,0,0,0,0.35476200000000002,0,-0.354762,0,0,0,0,0,0,0,0,0,0.32262299999999999,0.50000299999999998,0.17738,0.32261499999999999,0.49999700000000002,0.177382,0,0,0,1,1,0,0.354762,0,-0.354762,0.354762,0,-0.354762,0.123393,0.14999999999999999,0.026607,0.499992097618,0.499997,0.000004902382,-0.0000006,-0.00000045,0.00000015,0.499991497618,0.49999655,0.000005052382,0.339476,0.454226,0.11475,0.339465,0.454222,0.114757,0.0641123,0.0907531,0.0266408,0.371526,0.4996,0.128074
0.25,British,10,Baseline,Low noise,Specification-Baseline__Cost-0.25__Fee-British,Specification-LowNoise__Cost-0.25__Fee-British,0,-8.8820000000000011E-16,-0.0000000000000009,224,220,-4,1,1,0,1,1,0,0.78968300000000002,0.68082799999999999,-0.108855,0.210309,0.319187,0.108878,0.64523799999999998,0.401922,-0.243316,0.49999399999999999,0.500004,0.00001,10.4383,10.4474,0.0091000000000001,9.4383099999999995,9.4474199999999993,0.0091099999999997,19.8766,19.8949,0.0183,0.123393,0.105144,-0.018249,10.4383,10.4474,0.0091000000000001,9.4383099999999995,9.4474199999999993,0.0091099999999997,0,0,0,0.123393,0.105144,-0.018249,0,0,0,0,0,0,0,0,0,0,0,0,0.123393,0.105144,-0.018249,0.20179,0.18032000000000001,-0.02147,0.169736,0.16205,-0.007686,0.49998900000000002,0.50001300000000004,0.000024,0,0,0,0,0,0,0.35476200000000002,0.598078,0.243316,0,0,0,0,0,0,0,0,0,0.32262299999999999,0.200959,-0.121664,0.32261499999999999,0.200962,-0.121653,0,0,0,1,1,0,0.354762,0.598078,0.243316,0.354762,0.598078,0.243316,0.123393,0.105144,-0.018249,0.499992097618,0.500008775014,0.000016677396,-0.0000006,0.000000225,0.000000825,0.499991497618,0.500009000014,0.000017502396,0.339476,0.324094,-0.015382,0.339465,0.324105,-0.01536,0.0641123,0.0365406,-0.0275717,0.371526,0.34237,-0.029156
0.25,British,10,Baseline,Low noise plus moderate risk aversion,Specification-Baseline__Cost-0.25__Fee-British,Specification-LowNoiseModerateRiskAversion__Cost-0.25__Fee-British,0,-5.6840000000000001E-14,-0.0000000000000568,224,766,542,1,1,0,1,1,0,0.78968300000000002,0.53764699999999999,-0.252036,0.210309,0.475493,0.265184,0.64523799999999998,0.13364300000000001,-0.511595,0.49999399999999999,0.46264899999999998,-0.037345,10.4383,10.4641,0.0258000000000003,9.4383099999999995,9.4508399999999995,0.0125299999999999,19.8766,19.914999999999999,0.0383999999999993,0.123393,0.085023199999999993,-0.0383698,10.4383,1000.08,989.6417,9.4383099999999995,999.38199999999995,989.94369,0,0,0,0.123393,0.085023199999999993,-0.0383698,0,0,0,0,0,0,0,0,0,0,0,0,0.123393,0.085023199999999993,-0.0383698,0.20179,0.17083300000000001,-0.030957,0.169736,0.15826599999999999,-0.01147,0.49998900000000002,0.50400400000000001,0.004015,0,0,0,0,0,0,0.35476200000000002,0.83516500000000005,0.480403,0,0.00655296,0.00655296,0,0.0246392,0.0246392,0,0,0,0.32262299999999999,0.071813100000000005,-0.2508099,0.32261499999999999,0.061829799999999997,-0.2607852,0,0,0,1,1,0,0.354762,0.835165,0.480403,0.354762,0.835165,0.480403,0.123393,0.085023199999999993,-0.0383698,0.499992097618,0.50739550066,0.0074034030420001,-0.0000006,-0.0007487475,-0.0007481475,0.499991497618,0.50664675316,0.006655255542,0.339476,0.316526,-0.02295,0.339465,0.330087,-0.009378,0.0641123,0.0115838,-0.0525285,0.371526,0.329099,-0.042427
0.25,British,10,Baseline,Mandatory filing and answering,Specification-Baseline__Cost-0.25__Fee-British,Specification-MandatoryFilingAndAnswering__Cost-0.25__Fee-British,0,0,0,224,133,-91,1,1,0,1,1,0,0.78968300000000002,0.78968300000000002,0,0.210309,0.210309,0,0.64523799999999998,0.64523799999999998,0,0.49999399999999999,0.49999399999999999,0,10.4383,10.4383,0,9.4383099999999995,9.4383099999999995,0,19.8766,19.8766,0,0.123393,0.123393,0,10.4383,10.4383,0,9.4383099999999995,9.4383099999999995,0,0,0,0,0.123393,0.123393,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123393,0.123393,0,0.20179,0.20179,0,0.169736,0.169736,0,0.49998900000000002,0.49998900000000002,0,0,0,0,0,0,0,0.35476200000000002,0.35476200000000002,0,0,0,0,0,0,0,0,0,0,0.32262299999999999,0.32262299999999999,0,0.32261499999999999,0.32261499999999999,0,0,0,0,1,1,0,0.354762,0.354762,0,0.354762,0.354762,0,0.123393,0.123393,0,0.499992097618,0.499992097618,0,-0.0000006,-0.0000006,0,0.499991497618,0.499991497618,0,0.339476,0.339476,0,0.339465,0.339465,0,0.0641123,0.0641123,0,0.371526,0.371526,0
0.25,British,10,Baseline,Mandatory filing and answering; no later exit,Specification-Baseline__Cost-0.25__Fee-British,Specification-MandatoryFilingAnsweringNoExit__Cost-0.25__Fee-British,0,-1.7760000000000001E-15,-0.0000000000000018,224,38,-186,1,1,0,1,1,0,0.78968300000000002,0.78968300000000002,0,0.210309,0.210309,0,0.64523799999999998,0.64523799999999998,0,0.49999399999999999,0.49999399999999999,0,10.4383,10.4383,0,9.4383099999999995,9.4383099999999995,0,19.8766,19.8766,0,0.123393,0.123393,0,10.4383,10.4383,0,9.4383099999999995,9.4383099999999995,0,0,0,0,0.123393,0.123393,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123393,0.123393,0,0.20179,0.20179,0,0.169736,0.169736,0,0.49998900000000002,0.49998900000000002,0,0,0,0,0,0,0,0.35476200000000002,0.35476200000000002,0,0,0,0,0,0,0,0,0,0,0.32262299999999999,0.32262299999999999,0,0.32261499999999999,0.32261499999999999,0,0,0,0,1,1,0,0.354762,0.354762,0,0.354762,0.354762,0,0.123393,0.123393,0,0.499992097618,0.499992097618,0,-0.0000006,-0.0000006,0,0.499991497618,0.499991497618,0,0.339476,0.339476,0,0.339465,0.339465,0,0.0641123,0.0641123,0,0.371526,0.371526,0
0.25,British,10,Baseline,Moderate symmetric risk aversion,Specification-Baseline__Cost-0.25__Fee-British,Specification-ModerateRiskAversion__Cost-0.25__Fee-British,0,-2.8419999999999999E-13,-0.0000000000002842,224,915,691,1,1,0,1,1,0,0.78968300000000002,0.57174199999999997,-0.217941,0.210309,0.45930599999999999,0.248997,0.64523799999999998,0.228522,-0.416716,0.49999399999999999,0.50164699999999995,0.001653,10.4383,10.456799999999999,0.0184999999999995,9.4383099999999995,9.4510199999999998,0.0127100000000002,19.8766,19.907900000000001,0.0313000000000017,0.123393,0.092139200000000004,-0.0312538,10.4383,1000.08,989.6417,9.4383099999999995,999.375,989.93669,0,0,0,0.123393,0.092139200000000004,-0.0312538,0,0,0,0,0,0,0,0,0,0,0,0,0.123393,0.092139200000000004,-0.0312538,0.20179,0.18406400000000001,-0.017726,0.169736,0.17013200000000001,0.000396,0.49998900000000002,0.54220900000000005,0.04222,0,0,0,0,0,0,0.35476200000000002,0.69446600000000003,0.339704,0,0.0653385,0.0653385,0,0.0116731,0.0116731,0,0,0,0.32262299999999999,0.113885,-0.208738,0.32261499999999999,0.114637,-0.207978,0,0,0,1,1,0,0.354762,0.694466,0.339704,0.354762,0.694466,0.339704,0.123393,0.092139200000000004,-0.0312538,0.499992097618,0.502855815394,0.002863717776,-0.0000006,0.0000564,0.000057,0.499991497618,0.502912215394,0.002920717776,0.339476,0.340268,0.000792,0.339465,0.346061,0.006596,0.0641123,0.0220629,-0.0420494,0.371526,0.354196,-0.01733
0.25,British,10,Baseline,Polarized continuous merits,Specification-Baseline__Cost-0.25__Fee-British,Specification-PolarizedContinuousMerits__Cost-0.25__Fee-British,0,3.5529999999999999E-15,0.0000000000000036,224,325,101,1,1,0,1,1,0,0.78968300000000002,0.65588900000000006,-0.133794,0.210309,0.34411399999999998,0.133805,0.64523799999999998,0.35324499999999998,-0.291993,0.49999399999999999,0.49999700000000002,0.000003,10.4383,10.449299999999999,0.0109999999999992,9.4383099999999995,9.4492499999999993,0.0109399999999997,19.8766,19.898499999999999,0.0218999999999987,0.123393,0.101493,-0.0219,10.4383,10.449299999999999,0.0109999999999992,9.4383099999999995,9.4492499999999993,0.0109399999999997,0,0,0,0.123393,0.101493,-0.0219,0,0,0,0,0,0,0,0,0,0,0,0,0.123393,0.101493,-0.0219,0.20179,0.150784,-0.051006,0.169736,0.132604,-0.037132,0.49998900000000002,0.50000299999999998,0.000014,0,0,0,0,0,0,0.35476200000000002,0.64675499999999997,0.291993,0,0,0,0,0,0,0,0,0,0.32262299999999999,0.176624,-0.145999,0.32261499999999999,0.176622,-0.145993,0,0,0,1,1,0,0.354762,0.646755,0.291993,0.354762,0.646755,0.291993,0.123393,0.101493,-0.0219,0.499992097618,0.500001440265,0.000009342647,-0.0000006,-0.00000015,0.00000045,0.499991497618,0.500001290265,0.000009792647,0.339476,0.265208,-0.074268,0.339465,0.265209,-0.074256,0.0641123,0.0363594,-0.0277529,0.371526,0.283388,-0.088138
0.25,British,10,Baseline,Truth-conditioned latent merits,Specification-Baseline__Cost-0.25__Fee-British,Specification-TruthConditionedLatentMerits__Cost-0.25__Fee-British,0,8.8820000000000011E-16,0.0000000000000009,224,260,36,1,1,0,1,1,0,0.78968300000000002,0.78053899999999998,-0.009144,0.210309,0.21945100000000001,0.009142,0.64523799999999998,0.62476500000000001,-0.020473,0.49999399999999999,0.49999300000000002,-0.000001,10.4383,10.4391,0.0007999999999999,9.4383099999999995,9.4390800000000006,0.000770000000001,19.8766,19.8781,0.0015000000000001,0.123393,0.12185699999999999,-0.001536,10.4383,10.4391,0.0007999999999999,9.4383099999999995,9.4390800000000006,0.000770000000001,0,0,0,0.123393,0.12185699999999999,-0.001536,0,0,0,0,0,0,0,0,0,0,0,0,0.123393,0.12185699999999999,-0.001536,0.20179,0.162164,-0.039626,0.169736,0.127634,-0.042102,0.49998900000000002,0.49998700000000001,-0.000002,0,0,0,0,0,0,0.35476200000000002,0.37523499999999999,0.020473,0,0,0,0,0,0,0,0,0,0.32262299999999999,0.31238700000000003,-0.010236,0.32261499999999999,0.31237799999999999,-0.010237,0,0,0,1,1,0,0.354762,0.375235,0.020473,0.354762,0.375235,0.020473,0.123393,0.12185699999999999,-0.001536,0.499992097618,0.499990621945,-0.000001475673,-0.0000006,-0.000000675,-0.000000075,0.499991497618,0.499989946945,-0.000001550673,0.339476,0.255272,-0.084204,0.339465,0.255263,-0.084202,0.0641123,0.0690618,0.0049495,0.371526,0.289798,-0.081728
0.5,American,10,Baseline,All litigation costs avoidable at bargaining,Specification-Baseline__Cost-0.5__Fee-American,Specification-AllCostsAvoidable__Cost-0.5__Fee-American,-1.7760000000000001E-15,0,0.0000000000000018,265,281,16,0.82186999999999999,1,0.17813,0.64523799999999998,1,0.354762,0.85699099999999995,0.69412099999999999,-0.16287,0.14300599999999999,0.210309,0.067303,0.64523799999999998,0.54156899999999997,-0.103669,0.49999399999999999,0.55996400000000002,0.05997,10.389200000000001,10.403499999999999,0.0142999999999986,9.4039699999999993,9.4340700000000002,0.0301000000000009,19.793199999999999,19.837499999999999,0.0442999999999998,0.206819,0.162471,-0.044348,10.389200000000001,10.403499999999999,0.0142999999999986,9.4039699999999993,9.4340700000000002,0.0301000000000009,0,0,0,0.206819,0.162471,-0.044348,0,0,0,0,0,0,0,0,0,0,0,0,0.206819,0.162471,-0.044348,0.22117200000000001,0.20668700000000001,-0.014485,0.20072300000000001,0.198633,-0.00209,,0.395764,,0.17813000000000001,0,-0.17813,0.17663200000000001,0,-0.176632,0,0.45843099999999998,0.458431,0,0,0,0,0,0,0,0,0,0.32262299999999999,0.23830999999999999,-0.084313,0.32261499999999999,0.303259,-0.019356,0,0,0,0.645238,1,0.354762,0,0.458431,0.458431,0,0.458431,0.458431,0.206819,0.162471,-0.044348,0.499247,0.484689486284,-0.014557513716,-0,0,0,0.499247,0.484689486284,-0.014557513716,0.401452,0.39727,-0.004182,0.378228,0.351727,-0.026501,0.0641123,0.0616431,-0.0024692,0.421895,0.40532,-0.016575
