"OptionSet","Seconds","Filter","All","NoDispute","DisputeArises","LitigQuality","PFiles","DAnswers","PBargains1","DBargains1","POffer1","DOffer1","POfferMixedness1","DOfferMixedness1","Settles1","PBet1","DBet1","PBetMixedness1","DBetMixedness1","PAbandons1","DDefaults1","Trial","PWinPct","PWealth","DWealth","PWelfare","DWelfare","TotExpense","False+","False-","False+-","False+^2","False-^2","PDSWelfare","Chips","Settles","ValIfSettled","PAbandons","DDefaults","BothReadyToGiveUp","TrulyLiable","PrimaryAction","MutualOptimism","P Files","D Answers","PDoesntFile","DDoesntAnswer","SettlesBR1","PAbandonsBR1","DDefaultsBR1","P Loses","P Wins"
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","DLiabilitySignal 4",0.1092,0,0.109214,0.422559,1,1,1,1,0.703753,0.05,,,0.273608,,,,,0.241223,0,0.48517,0.760519,10.2902,9.48699,1000.04,999.246,0.222775,0.203618,0.139726,0.343344,0.122959,0.135254,0,0,0.273608,0.05,0.241223,0,0,0.404211,0,0.782901,1,1,0,0,0.273608,0.241223,0,0.116189,0.368981
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","DLiabilitySignal 5",0.1125,0,0.112524,0.473835,1,1,1,1,0.748771,0.05,,,0.223588,,,,,0.217712,0,0.558701,0.792898,10.3618,9.40438,1000.05,999.103,0.233805,0.219886,0.141432,0.361318,0.136425,0.132402,0,0,0.223588,0.05,0.217712,0,0,0.467592,0,0.257617,1,1,0,0,0.223588,0.217712,0,0.115708,0.442993
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","DLiabilitySignal 6",0.1125,0,0.112524,0.526165,1,1,1,1,0.790352,0.05,,,0.177387,,,,,0,0.631371,0,,10.6609,9.18914,1000.11,998.959,0.15,0.30496,0.0686288,0.373588,0.264508,0.0354987,0,0,0.177387,0.05,0.0956208,0.726992,0.191242,0.532408,0,-0.257617,1,1,0,0,0.177387,0,0.631371,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","DLiabilitySignal 7",0.1092,0,0.109214,0.577441,1,1,1,1,0.827022,0.05,,,0.136642,,,,,0,0.699856,0,,10.7134,9.13656,1000.12,998.884,0.15,0.290576,0.0695035,0.36008,0.249483,0.0314926,0,0,0.136642,0.05,0.081751,0.781607,0.163502,0.595789,0,-0.782901,1,1,0,0,0.136642,0,0.699856,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","DLiabilitySignal 8",0.1028,0,0.102752,0.625729,1,1,1,1,0.857882,0.95,,,1,,,,,0,0,0,,10.8289,9.02106,1000.15,998.825,0.15,0.326643,0.0848592,0.411502,0.293821,0.0123158,0,0,1,0.903941,0,0,0,0.655105,0,-1.33668,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","DLiabilitySignal 9",0.0935,0,0.0934918,0.669632,1,0,1,1,,,,,0,,,,,0,0,0,,10.925,9,1000.16,998.808,0.075,0.291538,0.0531347,0.344673,0.291538,0.0039851,0,0,0,,0,0,0,0.708462,0,-1.93224,1,0,0,1,0,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","DLiabilitySignal 10",0.082,0,0.0820165,0.708367,1,0,1,1,,,,,0,,,,,0,0,0,,10.925,9,1000.16,998.808,0.075,0.245174,0.056612,0.301786,0.245174,0.0042459,0,0,0,,0,0,0,0.754826,0,-2.57701,1,0,0,1,0,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","PDoesntFile",0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","P Files",1,0,1,0.5,1,0.824492,1,1,0.727184,0.162162,,,0.296357,,,,,0.126556,0.147479,0.214723,0.740145,10.5208,9.31016,1000.08,999.103,0.169045,0.2425,0.101045,0.343545,0.189968,0.0757555,0,0,0.296357,0.346076,0.146244,0.167167,0.0393761,0.5,0,9.972E-06,1,0.824492,0,0.175508,0.296357,0.126556,0.147479,0.0557969,0.158927
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","DDoesntAnswer",0.1755,0,0.175508,0.687733,1,0,1,1,,,,,0,,,,,0,0,0,,10.925,9,1000.16,998.808,0.075,0.269872,0.0547596,0.324631,0.269872,0.00410697,0,0,0,,0,0,0,0.730128,0,-2.23354,1,0,0,1,0,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","D Answers",0.8245,0,0.824492,0.460038,1,1,1,1,0.727184,0.162162,,,0.359442,,,,,0.153496,0.178872,0.260431,0.740145,10.4348,9.37618,1000.07,999.166,0.189065,0.236674,0.110898,0.347571,0.172959,0.0910072,0,0,0.359442,0.346076,0.177375,0.202751,0.047758,0.451013,0,0.475463,1,1,0,0,0.359442,0.153496,0.178872,0.0676743,0.192757
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","Settles1",0.2964,0,0.296357,0.295004,1,1,1,1,0.330107,0.362046,,,1,,,,,0,0,0,,10.2711,9.57892,1000.05,999.558,0.15,0.190519,0.0654493,0.255969,0.111531,0.0411979,0,0,1,0.346076,0,0,0,0.262284,0,-1.74011,1,1,0,0,1,0,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","DoesntSettle1",0.5281,0,0.528134,0.552645,1,1,1,1,0.95,0.05,,,0,,,,,0.239629,0.279245,0.40657,0.740145,10.5266,9.26242,1000.08,998.946,0.210985,0.262572,0.136401,0.398973,0.207429,0.118957,0,0,0,,0.276907,0.316523,0.0745569,0.556916,0,1.71871,1,1,0,0,0,0.239629,0.279245,0.105649,0.300921
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","PAbandons1",0.1266,0,0.126556,0.27088,1,1,1,1,0.95,0.05,,,0,,,,,1,0,0,,9.925,9.925,999.97,999.97,0.15,0.0623181,0.181774,0.244092,0.00467386,0.195407,0,0,0,,1,0,0,0.169092,0,0.420199,1,1,0,0,0,1,0,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","PDoesntAbandon1",0.4016,0,0.401578,0.641442,1,1,1,1,0.95,0.05,,,0,,,,,0,0.367248,0.534699,0.740145,10.7162,9.05361,1000.11,998.623,0.230205,0.325682,0.122102,0.447784,0.271326,0.0948644,0,0,0,,0.0490266,0.416275,0.0980532,0.679137,0,2.12793,1,1,0,0,0,0,0.367248,0.138944,0.395755
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","DDefaults1",0.1475,0,0.147479,0.717881,1,1,1,1,0.95,0.05,,,0,,,,,0,1,0,,10.925,8.925,1000.16,998.585,0.15,0.295287,0.0584785,0.353765,0.258955,0.00438589,0,0,0,,0,1,0,0.779713,0,1.1643,1,1,0,0,0,0,1,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","DDoesntDefault1",0.2541,0,0.2541,0.597076,1,1,1,1,0.95,0.05,,,0,,,,,0,0,0.845037,0.740145,10.595,9.12825,1000.08,998.646,0.276756,0.343323,0.159029,0.502352,0.278507,0.147378,0,0,0,,0.0774816,0.0774816,0.154963,0.620763,0,2.68721,1,1,0,0,0,0,0,0.219587,0.62545
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","POrDQuits1",0.274,0,0.274035,0.511445,1,1,1,1,0.95,0.05,,,0,,,,,0.461825,0.538175,0,,10.4632,9.38682,1000.07,999.224,0.15,0.187696,0.115419,0.303115,0.141522,0.0926041,0,0,0,,0.461825,0.538175,0,0.497713,0,0.820658,1,1,0,0,0,0.461825,0.538175,0,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","P Loses",0.0558,0,0.0557969,0.432857,1,1,1,1,0.95,0.05,,,0,,,,,0,0,1,0,9.775,9.925,999.894,999.97,0.3,0.0462027,0.470356,0.516559,0.0034652,0.576187,0,0,0,,0,0,0,0.383964,0,2.39964,1,1,0,0,0,0,0,1,0
"FSA Costs Multiplier 0.5 Fee Shifting Multiplier 0.5 Moderately Risk Averse Noise 0.5,2","2","P Wins",0.1589,0,0.158927,0.728448,1,1,1,1,0.95,0.05,,,0,,,,,0,0,1,1,10.925,8.775,1000.16,998.024,0.3,0.416897,0.0606078,0.477504,0.328875,0.00454558,0,0,0,,0,0,0,0.808103,0,4.18606,1,1,0,0,0,0,0,0,1
